case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case387,cases_floorfrontR_lhs_500\case387\case387.key,2000395,3377228,-1727.85850000,-219.06625000,303.94977500,-1727.58127993,-218.63691963,286.45723875,-55.59004709,-86.09223521,3507.72191529,3509.21859697,1.18163939,0.0118163939,6.1504330090E-05,1.67344937,237.14953267,0,aluminum_rigid,70000.0,0.3300,93.09684544,0.9304485621,0.9592045927,0.5130246231,0.8632787739,0.1115632912,0.6587487019,0.3311508982
case388,cases_floorfrontR_lhs_500\case388\case388.key,2000395,3371398,-2518.78050000,-314.80107500,310.22357500,-2519.36574034,-314.81582348,292.73336985,79.81074797,2.01128859,2385.18479080,2386.52053983,0.95394757,0.0095394757,4.9652970977E-05,1.91706896,1.44358955,1,titanium_rigid,110000.0,0.3400,192.77769681,0.1918939607,0.7285091507,0.1889294593,0.4078951384,0.1278045970,0.0040099710,0.4678361621
case389,cases_floorfrontR_lhs_500\case389\case389.key,2000395,3365958,-1818.48275000,-402.76562500,299.04352500,-1816.66316525,-406.81003505,282.11479620,-193.76040431,430.67327761,1802.67357269,1863.50599033,0.82634179,0.0082634179,4.3011089965E-05,14.68007705,114.22303538,0,aluminum_rigid,70000.0,0.3300,171.54059762,0.8458245956,0.5165380029,0.0379480934,0.1526835721,0.9786718036,0.3172862094,0.2623126133
case390,cases_floorfrontR_lhs_500\case390\case390.key,2000395,3372156,-2435.90975000,-249.08257500,312.56905000,-2434.09238421,-246.90186087,295.30082289,-506.45869734,-607.71565439,4812.26392475,4876.85378191,1.09891822,0.0109891822,5.7198693344E-05,9.33534592,230.19281617,0,aluminum_rigid,70000.0,0.3300,127.70121078,0.2692777909,0.8868732403,0.9078270783,0.6978364397,0.6223563947,0.6394244894,0.1932902702
case391,cases_floorfrontR_lhs_500\case391\case391.key,2000395,3366439,-2280.73025000,-439.91870000,290.17922500,-2280.58418281,-441.39826814,272.74249530,-23.20771527,235.07945575,2770.41443846,2780.46706677,1.12727978,0.0112727978,5.8674912532E-05,4.87359571,95.63813356,1,titanium_rigid,110000.0,0.3400,253.85716442,0.4141827673,0.4270089830,0.3026520790,0.7545595594,0.3249063806,0.2656614821,0.5138648582
case392,cases_floorfrontR_lhs_500\case392\case392.key,2000395,3366947,-2516.40800000,-382.75915000,296.24467500,-2517.73681877,-383.81010924,278.82687590,291.27687079,230.37010524,3817.97889904,3835.99732460,0.87880047,0.0087880047,4.5741564324E-05,5.55554982,38.34037890,2,steel_rigid,210000.0,0.3000,159.35745720,0.1941093762,0.5647482816,0.6073575603,0.2576009346,0.3703699877,0.1065010525,0.9238924957
case393,cases_floorfrontR_lhs_500\case393\case393.key,2000395,3369610,-1927.02100000,-516.70875000,295.90390000,-1929.41834248,-519.22785861,278.75289884,563.89482689,592.53624748,4034.20075839,4116.29109022,0.83912917,0.0083912917,4.3676673405E-05,11.46185746,46.41875909,1,titanium_rigid,110000.0,0.3400,116.17620050,0.7444727253,0.2419654054,0.6882714385,0.1782583441,0.7641238310,0.1289409975,0.6620910585
case394,cases_floorfrontR_lhs_500\case394\case394.key,2000395,3368521,-2278.69600000,-485.89947500,293.97225000,-2275.28156149,-485.59379113,276.81130110,-800.80059673,-71.69314128,4024.81932700,4104.33820697,0.82218874,0.0082218874,4.2794923888E-05,11.29678523,185.11587078,1,titanium_rigid,110000.0,0.3400,207.83167340,0.4160823285,0.3162075562,0.6848209367,0.1443774789,0.7531190154,0.5142107522,0.5420196606
case395,cases_floorfrontR_lhs_500\case395\case395.key,2000395,3365865,-2195.49400000,-410.65117500,299.44325000,-2195.18916182,-406.24102555,282.51080613,-40.44093135,-585.06632266,2246.31904038,2321.61308189,1.12132240,0.0112132240,5.8364830989E-05,14.63200365,266.04589275,0,aluminum_rigid,70000.0,0.3300,283.14157541,0.4937754764,0.4975359267,0.1701922814,0.7426448027,0.9754669100,0.7390163687,0.1166693318
case396,cases_floorfrontR_lhs_500\case396\case396.key,2000395,3377594,-2247.77375000,-577.57740000,287.32070000,-2245.80127655,-581.50177076,270.38084573,-427.44106546,850.42321826,3670.91854227,3792.30384576,0.80489407,0.0080489407,4.1894736425E-05,14.53564808,116.68508971,0,aluminum_rigid,70000.0,0.3300,116.12482044,0.4449571986,0.0952881632,0.5947443335,0.1097881431,0.9690432051,0.3241252492,0.1521682327
case397,cases_floorfrontR_lhs_500\case397\case397.key,2000395,2884856,-2645.11675000,-536.05457500,299.85205000,-2643.83467809,-538.06289461,282.51501035,-259.13658144,405.92814980,3504.21935065,3537.15743050,0.94773574,0.0094773574,4.9329645504E-05,7.82523096,122.55336372,2,steel_rigid,210000.0,0.3000,81.61002957,0.0739225062,0.1953471173,0.5210898734,0.3954714891,0.5216820639,0.3404260103,0.9671222594
case398,cases_floorfrontR_lhs_500\case398\case398.key,2000395,3371582,-2360.44150000,-288.44110000,308.75547500,-2362.34953250,-286.96066206,291.42291271,521.27223497,-404.45390468,4735.23563690,4780.97942277,0.92683613,0.0092683613,4.8241820638E-05,7.93217208,322.19219731,0,aluminum_rigid,70000.0,0.3300,165.97073507,0.3397492449,0.7920296730,0.8801505219,0.3536722627,0.5288114721,0.8949783259,0.2111806409
case399,cases_floorfrontR_lhs_500\case399\case399.key,2000395,3376915,-2083.04200000,-225.59002500,313.61907500,-2085.75368361,-228.51257932,296.57925551,614.08797841,661.84176740,3858.83819832,3963.05069500,1.24817810,0.0124817810,6.4967670093E-05,13.16858233,47.14338925,0,aluminum_rigid,70000.0,0.3300,101.65927068,0.5987819651,0.9434840317,0.6440347262,0.9963561995,0.8779054886,0.1309538590,0.3292021146
case400,cases_floorfrontR_lhs_500\case400\case400.key,2000395,3376417,-1985.17200000,-374.75060000,290.68937500,-1986.08951019,-376.47157686,273.29838844,121.04988805,227.05367109,2294.44533927,2308.82781078,1.22370037,0.0122370037,6.3693604510E-05,6.39859061,61.93643381,0,aluminum_rigid,70000.0,0.3300,250.21297513,0.6901719363,0.5840467551,0.1665014898,0.9474007497,0.4265727072,0.1720456495,0.2712503773
case401,cases_floorfrontR_lhs_500\case401\case401.key,2000395,3371051,-2628.55825000,-253.40962500,314.40150000,-2631.19314866,-250.32516657,297.37817996,288.25622544,-337.43777552,1862.34030587,1914.48878783,1.07651931,0.0107651931,5.6032830066E-05,13.40364198,310.50560938,1,titanium_rigid,110000.0,0.3400,128.53646556,0.0893846584,0.8764462017,0.0526655662,0.6530386192,0.8935761323,0.8625155816,0.5872733090
case402,cases_floorfrontR_lhs_500\case402\case402.key,2000395,3365990,-1690.06275000,-403.33167500,299.07790000,-1687.84760683,-404.73428439,281.77541961,-528.77257112,334.81419167,4130.24185013,4177.39137686,0.75233762,0.0075233762,3.9159173115E-05,8.61654277,147.65836506,0,aluminum_rigid,70000.0,0.3300,116.36890859,0.9657418338,0.5151739731,0.7059095802,0.0046752398,0.5744361849,0.4101621252,0.2698003294
case403,cases_floorfrontR_lhs_500\case403\case403.key,2000395,3367938,-2458.80875000,-585.95337500,294.92110000,-2459.22009777,-583.40517699,277.61250445,49.04630744,-303.82977931,2063.75907367,2086.58083698,1.03538271,0.0103538271,5.3891669953E-05,8.48186303,279.16997526,2,steel_rigid,210000.0,0.3000,82.01470943,0.2478949468,0.0751042933,0.1023442848,0.5707654161,0.5654575355,0.7754721535,0.9774101423
case404,cases_floorfrontR_lhs_500\case404\case404.key,2000395,3365953,-1842.33675000,-410.25335000,299.54207500,-1842.32008272,-410.30307440,282.04215358,-3.76311510,11.22670227,3951.10658111,3951.12432292,1.15595473,0.0115595473,6.0167443778E-05,0.17170242,108.53080538,0,aluminum_rigid,70000.0,0.3300,180.33308146,0.8235499826,0.4984945791,0.6405918775,0.8119094631,0.0114468278,0.3014744594,0.1733766557
case405,cases_floorfrontR_lhs_500\case405\case405.key,2000395,3368927,-2030.24000000,-559.15010000,287.87747500,-2030.12825598,-563.53441178,270.93594840,-16.93942098,664.62351470,2568.18801081,2652.84771880,0.83597176,0.0083597176,4.3512330126E-05,14.51381663,91.45999537,1,titanium_rigid,110000.0,0.3400,135.03071651,0.6480879144,0.1396930505,0.2658115293,0.1719435207,0.9675877751,0.2540555427,0.4236823757
case406,cases_floorfrontR_lhs_500\case406\case406.key,2000395,3377341,-2702.85675000,-426.26455000,301.03352500,-2704.44132420,-426.68580611,283.61050380,407.71093557,108.38919455,4482.94328488,4502.74992865,1.10863249,0.0110863249,5.7704321146E-05,5.37605233,14.88762380,0,aluminum_rigid,70000.0,0.3300,102.25886405,0.0200055047,0.4599118495,0.7998325477,0.7172649816,0.3584034888,0.0413545105,0.3171813830
case407,cases_floorfrontR_lhs_500\case407\case407.key,2000395,3366464,-2264.57600000,-439.87660000,290.31995000,-2264.88659908,-440.15072555,272.82485402,65.31196278,57.64240407,3678.82304174,3679.85424598,1.21401491,0.0121401491,6.3189475971E-05,1.35645318,41.43066978,1,titanium_rigid,110000.0,0.3400,253.74838557,0.4292674352,0.4271104328,0.5622829150,0.9280298164,0.0904302123,0.1150851938,0.4955836436
case408,cases_floorfrontR_lhs_500\case408\case408.key,2000395,3373449,-1871.33400000,-260.17205000,307.80492500,-1869.41131561,-256.30921402,290.84521442,-242.62479035,-487.45377915,2140.15688202,2208.33635467,0.99507110,0.0099507110,5.1793450775E-05,14.27432474,243.53867595,0,aluminum_rigid,70000.0,0.3300,135.08269448,0.7964726571,0.8601505578,0.1374920916,0.4901422008,0.9516216492,0.6764963221,0.0470293353
case409,cases_floorfrontR_lhs_500\case409\case409.key,2000395,3373120,-1817.64350000,-339.94390000,293.97435000,-1814.95773986,-342.17757553,276.82654005,-448.58504165,373.07629110,2864.08712362,2922.91113623,1.07123158,0.0107123158,5.5757603834E-05,11.51431756,140.25060023,1,titanium_rigid,110000.0,0.3400,214.54658841,0.8466082784,0.6679216359,0.3437721591,0.6424631637,0.7676211707,0.3895850006,0.4492466153
case410,cases_floorfrontR_lhs_500\case410\case410.key,2000395,3369601,-1926.53375000,-491.12567500,293.82207500,-1927.27149743,-492.47515532,276.38978796,141.09466974,258.08897753,3333.93608185,3346.88622813,1.04449662,0.0104449662,5.4366048924E-05,5.04190463,61.33501247,2,steel_rigid,210000.0,0.3000,138.04853153,0.7449277142,0.3036138055,0.4661632829,0.5889932344,0.3361269757,0.1703750346,0.8181866832
case411,cases_floorfrontR_lhs_500\case411\case411.key,2000395,3372432,-2360.32800000,-280.48785000,310.01720000,-2363.97316925,-278.14942856,293.06153645,886.26167553,-568.54789428,4122.48478448,4254.83104998,0.77448560,0.0077448560,4.0311975584E-05,14.32796514,327.31932304,2,steel_rigid,210000.0,0.3000,158.01730315,0.3398552300,0.8111948882,0.7282644987,0.0489712040,0.9551976762,0.9092203418,0.7360903375
case412,cases_floorfrontR_lhs_500\case412\case412.key,2000395,3367092,-2273.25625000,-341.98950000,290.78610000,-2274.26254812,-342.80907632,273.33429039,179.70248870,146.35812316,3116.50548139,3125.11121405,0.96981798,0.0096981798,5.0479025841E-05,4.25303080,39.16098461,0,aluminum_rigid,70000.0,0.3300,218.01081351,0.4211619095,0.6629922845,0.4021423210,0.4396359593,0.2835353869,0.1087805128,0.0969295821
case413,cases_floorfrontR_lhs_500\case413\case413.key,2000395,3368463,-2231.74625000,-520.70147500,298.90750000,-2230.67770345,-520.76236116,281.44025920,-272.00184247,15.49876064,4446.34039156,4454.67934777,1.19567913,0.0119567913,6.2235098847E-05,3.50633191,176.73879274,1,titanium_rigid,110000.0,0.3400,173.09153403,0.4599235086,0.2323440011,0.7859557599,0.8913582650,0.2337554608,0.4909410909,0.5162126354
case414,cases_floorfrontR_lhs_500\case414\case414.key,2000395,3370920,-2690.11700000,-300.59222500,314.92820000,-2691.18866832,-304.22439378,297.84285900,175.90305053,596.18219515,2804.37851562,2872.44041746,1.07362989,0.0107362989,5.5882435609E-05,12.49756629,73.56135012,0,aluminum_rigid,70000.0,0.3300,114.24533377,0.0319017485,0.7627486966,0.3292025107,0.6472597736,0.8331710861,0.2043370837,0.0526679640
case415,cases_floorfrontR_lhs_500\case415\case415.key,2000395,3372328,-2427.96225000,-232.18842500,312.40100000,-2427.79081863,-229.42820302,295.12090203,-30.43380168,-490.01561268,3067.69449960,3106.73318130,0.81877828,0.0081877828,4.2617409623E-05,9.09262014,266.44604897,2,steel_rigid,210000.0,0.3000,110.69084339,0.2766990824,0.9275836443,0.3968370374,0.1375565657,0.6061746759,0.7401279138,0.9326723930
case416,cases_floorfrontR_lhs_500\case416\case416.key,2000395,3368677,-2022.10200000,-470.64372500,290.36717500,-2022.70461950,-473.54369030,273.11965196,129.58224457,623.58421926,3708.76271518,3763.05324359,0.76469483,0.0076469483,3.9802366047E-05,9.74435302,78.26087364,0,aluminum_rigid,70000.0,0.3300,212.49668581,0.6556870928,0.3529698523,0.5863004081,0.0293896656,0.6496235348,0.2173913157,0.1415374734
case417,cases_floorfrontR_lhs_500\case417\case417.key,2000395,3369156,-1966.66775000,-609.70872500,289.61517500,-1969.00940279,-612.08412521,272.43599760,521.59249821,529.10958126,3826.58354823,3898.04532230,1.09324294,0.0109324294,5.6903295027E-05,10.98795341,45.40990666,0,aluminum_rigid,70000.0,0.3300,84.35295985,0.7074510093,0.0178602239,0.6252692827,0.6864858800,0.7325302276,0.1261386296,0.2851714427
case418,cases_floorfrontR_lhs_500\case418\case418.key,2000395,3365654,-2507.84425000,-352.26167500,296.08020000,-2503.56905663,-352.46528696,279.11166253,-1103.33739280,52.54796072,4379.22223661,4516.38152598,0.75484107,0.0075484107,3.9289477875E-05,14.15664054,177.27327011,2,steel_rigid,210000.0,0.3000,190.98867729,0.2021061154,0.6382390774,0.8037676528,0.0096821470,0.9437760357,0.4924257503,0.8819371274
case419,cases_floorfrontR_lhs_500\case419\case419.key,2000395,3366101,-2346.79600000,-425.37677500,293.46852500,-2345.52509641,-425.38597781,276.01473689,-162.82763912,1.17906078,2236.17206133,2242.09270953,1.06598559,0.0106598559,5.5484549732E-05,4.16477066,179.58511942,2,steel_rigid,210000.0,0.3000,225.35396624,0.3524912685,0.4620511509,0.1472367165,0.6319711713,0.2776513770,0.4988475539,0.7964847824
case420,cases_floorfrontR_lhs_500\case420\case420.key,2000395,3367212,-2653.93150000,-551.24240000,299.85520000,-2655.93030847,-551.04855119,282.47080506,246.31614922,-23.88827800,2142.30491720,2156.55110151,1.19282909,0.0119282909,6.2086753941E-05,6.58940805,354.46065370,2,steel_rigid,210000.0,0.3000,88.61794543,0.0656913859,0.1587485024,0.1225429698,0.8856581726,0.4392938701,0.9846129270,0.9254115393
case421,cases_floorfrontR_lhs_500\case421\case421.key,2000395,3371631,-2329.02925000,-312.07355000,300.63447500,-2329.61091227,-311.93340692,283.14470574,58.93762873,-14.20016605,1772.17188025,1773.20852185,1.21576912,0.0121576912,6.3280782908E-05,1.95926509,346.45359742,2,steel_rigid,210000.0,0.3000,189.50686502,0.3690816718,0.7350817599,0.0118814474,0.9315382481,0.1306176729,0.9623711040,0.7046173922
case422,cases_floorfrontR_lhs_500\case422\case422.key,2000395,3368600,-2131.50325000,-480.08887500,291.82282500,-2134.33162440,-479.96282303,274.55336035,654.69471192,-29.17773553,3997.42947559,4050.79238154,1.20271256,0.0120271256,6.2601188717E-05,9.31033467,357.44819140,1,titanium_rigid,110000.0,0.3400,213.86798792,0.5535293622,0.3302095553,0.6693635812,0.9054251188,0.6206889781,0.9929116428,0.5773765984
case423,cases_floorfrontR_lhs_500\case423\case423.key,2000395,3372166,-2427.96150000,-257.19415000,312.32850000,-2427.90245478,-257.19892046,294.82860026,-9.60071861,0.77567409,2845.47333435,2845.48963660,0.98769855,0.0098769855,5.1409709622E-05,0.19394698,175.38091582,1,titanium_rigid,110000.0,0.3400,135.69495411,0.2766997827,0.8673265040,0.3214224868,0.4753971036,0.0129297989,0.4871692106,0.5259793226
case424,cases_floorfrontR_lhs_500\case424\case424.key,2000395,3365849,-2259.69475000,-410.54255000,299.42937500,-2260.49017799,-410.46058039,281.94765382,86.73405477,-8.93802681,1906.21977576,1908.21291215,1.05566012,0.0105566012,5.4947109118E-05,2.61897006,354.11638381,1,titanium_rigid,110000.0,0.3400,283.21624401,0.4338254948,0.4977976841,0.0508538761,0.6113202351,0.1745980037,0.9836566217,0.4187831558
case425,cases_floorfrontR_lhs_500\case425\case425.key,2000395,3368310,-2264.60175000,-607.55310000,291.38907500,-2263.76904259,-605.67590055,274.00998640,-179.42486152,-404.48330960,3744.70133188,3770.75431362,1.13136517,0.0113136517,5.8887557332E-05,6.73911085,246.07839177,1,titanium_rigid,110000.0,0.3400,86.19513363,0.4292433901,0.0230547063,0.5885235165,0.7627303490,0.4492740566,0.6835510883,0.6321836041
case426,cases_floorfrontR_lhs_500\case426\case426.key,2000395,3368271,-2158.46250000,-601.48957500,293.15110000,-2158.63126093,-601.45725280,275.65194359,41.42336659,-7.93367488,4295.27116375,4295.47822817,0.80836490,0.0080836490,4.2075393093E-05,0.56258267,349.15763868,1,titanium_rigid,110000.0,0.3400,92.47282028,0.5283550996,0.0376661873,0.7399983338,0.1167298018,0.0375055112,0.9698823297,0.6122996457
case427,cases_floorfrontR_lhs_500\case427\case427.key,2000395,3367011,-2412.44375000,-367.33790000,293.10702500,-2411.56923305,-366.89257734,275.63456359,-199.60315793,-101.64217902,3987.98269760,3994.26821202,1.01687238,0.0101687238,5.2928207303E-05,3.21474404,206.98616342,0,aluminum_rigid,70000.0,0.3300,216.65886423,0.2911900936,0.6019093887,0.6530464513,0.5337447571,0.2143162694,0.5749615650,0.0911570546
case428,cases_floorfrontR_lhs_500\case428\case428.key,2000395,3366907,-2564.81750000,-355.50665000,297.70165000,-2564.63496405,-355.82377521,280.20547578,-27.81501071,48.32385741,2666.08459909,2666.66757574,0.90804402,0.0090804402,4.7263691239E-05,1.19808239,119.92455116,2,steel_rigid,210000.0,0.3000,183.51377569,0.1489050969,0.6304195515,0.2698009803,0.3160880399,0.0798721592,0.3331237532,0.6791474549
case429,cases_floorfrontR_lhs_500\case429\case429.key,2000395,3371054,-2613.69825000,-252.60610000,314.32300000,-2609.98137965,-251.28182628,297.27362541,-1041.58768108,-371.10446880,4777.78799406,4904.06785642,1.24464929,0.0124464929,6.4783995447E-05,13.03055159,199.61033800,1,titanium_rigid,110000.0,0.3400,129.12435354,0.1032607693,0.8783824831,0.9156831086,0.9892985763,0.8687034396,0.5544731611,0.4601501921
case430,cases_floorfrontR_lhs_500\case430\case430.key,2000395,3372229,-2521.29250000,-221.65810000,314.85865000,-2524.10904989,-224.91149589,297.89597150,546.96459097,631.79862650,3294.09556308,3398.44160564,1.09706631,0.0109706631,5.7102301395E-05,14.23486137,49.11640458,1,titanium_rigid,110000.0,0.3400,100.22270693,0.1895482817,0.9529589242,0.4810460453,0.6941326185,0.9489907581,0.1364344572,0.5288544265
case431,cases_floorfrontR_lhs_500\case431\case431.key,2000395,3368056,-2329.06825000,-528.64937500,290.73225000,-2329.62381114,-529.90046407,273.28587135,68.32644015,153.86688412,2145.66651773,2152.26121225,0.76235884,0.0076235884,3.9680777433E-05,4.48640460,66.05581045,2,steel_rigid,210000.0,0.3000,165.15604092,0.3690452540,0.2131916779,0.1213045848,0.0247176727,0.2990936400,0.1834883624,0.6944071494
case432,cases_floorfrontR_lhs_500\case432\case432.key,2000395,3376089,-1872.37775000,-361.92762500,290.47520000,-1874.54142816,-358.86693190,273.38132231,216.57575652,-306.36345769,1711.03057505,1751.68183620,0.79871404,0.0079871404,4.1573065885E-05,12.36774476,305.25741678,0,aluminum_rigid,70000.0,0.3300,236.58782905,0.7954980144,0.6149467111,0.0056672256,0.0974280840,0.8245163177,0.8479372688,0.1626851435
case433,cases_floorfrontR_lhs_500\case433\case433.key,2000395,3377213,-1751.04225000,-217.00497500,304.59157500,-1753.58695667,-218.21628967,287.32000342,475.02314808,226.11741963,3224.10295241,3266.74393340,0.97178447,0.0097178447,5.0581381737E-05,9.26759865,25.45507766,2,steel_rigid,210000.0,0.3000,90.96643155,0.9087998215,0.9641717167,0.4430281843,0.4435689428,0.6178399100,0.0707085491,0.7110385431
case434,cases_floorfrontR_lhs_500\case434\case434.key,2000395,3366727,-1756.82525000,-470.16465000,290.49427500,-1755.63080049,-469.92166144,273.03677670,-204.94022309,-41.69128007,2995.30750688,3002.59982659,0.99676517,0.0099676517,5.1881626941E-05,3.99401497,191.49885110,0,aluminum_rigid,70000.0,0.3300,80.98441443,0.9033997172,0.3541242955,0.3667763132,0.4935303340,0.2662676649,0.5319412531,0.3273303849
case435,cases_floorfrontR_lhs_500\case435\case435.key,2000395,3376907,-2091.03925000,-225.22790000,313.91500000,-2090.57077370,-226.00196879,296.43840572,-124.89057261,206.35813302,4659.06569414,4665.30540013,0.98536943,0.0098536943,5.1288478988E-05,2.96365790,121.18286071,1,titanium_rigid,110000.0,0.3400,101.31339365,0.5913142176,0.9443566565,0.8467582922,0.4707388660,0.1975771933,0.3366190575,0.5642237147
case436,cases_floorfrontR_lhs_500\case436\case436.key,2000395,3367090,-2315.62900000,-373.33855000,290.55020000,-2316.48935126,-375.21652635,273.17254191,198.80570945,433.95347513,4015.54317377,4043.81333756,0.81150781,0.0081150781,4.2238981309E-05,6.77890549,65.38621597,2,steel_rigid,210000.0,0.3000,250.64658327,0.3815946836,0.5874494197,0.6673489038,0.1230156123,0.4519270324,0.1816283777,0.6670426705
case437,cases_floorfrontR_lhs_500\case437\case437.key,2000395,3376340,-2069.85850000,-351.45875000,290.41192500,-2071.35037482,-351.56328532,272.97594548,228.73595833,16.02747568,2673.30437818,2683.12007130,0.83244500,0.0083244500,4.3328762003E-05,4.90242039,4.00815088,1,titanium_rigid,110000.0,0.3400,225.77529002,0.6110925780,0.6401739129,0.2745504089,0.1648899905,0.3268280260,0.0111337524,0.4404453279
case438,cases_floorfrontR_lhs_500\case438\case438.key,2000395,3369413,-1911.85975000,-548.70737500,291.99315000,-1910.03185676,-549.30378818,274.59909649,-439.90558687,143.53436240,4186.09859595,4211.59595564,0.81727561,0.0081727561,4.2539195578E-05,6.30784821,161.92929951,0,aluminum_rigid,70000.0,0.3300,81.25605029,0.7586301402,0.1648572377,0.7157835962,0.1345512230,0.4205232137,0.4498036098,0.2571367093
case439,cases_floorfrontR_lhs_500\case439\case439.key,2000395,3369007,-2007.80600000,-605.93432500,289.41135000,-2007.27858579,-605.54826168,271.92356028,-125.50196024,-91.86651200,4161.34390237,4164.24942479,1.24909499,0.0124909499,6.5015394071E-05,2.14045762,216.20385338,0,aluminum_rigid,70000.0,0.3300,88.30869198,0.6690365464,0.0269555231,0.7021158237,0.9981899739,0.1426971746,0.6005662594,0.0895332870
case440,cases_floorfrontR_lhs_500\case440\case440.key,2000395,3367909,-2376.86325000,-506.16167500,291.98857500,-2380.47169586,-506.96459949,274.88347545,1058.15046212,235.45175772,5015.94583433,5131.74751363,0.97895508,0.0097895508,5.0954611789E-05,12.19501952,12.54465849,0,aluminum_rigid,70000.0,0.3300,164.96376931,0.3244147883,0.2673810483,0.9814085949,0.4579101552,0.8130013014,0.0348462736,0.3133176356
case441,cases_floorfrontR_lhs_500\case441\case441.key,2000395,3372759,-1952.54175000,-208.17567500,309.73595000,-1952.49924321,-207.94149758,292.23756853,-11.37440765,-62.66362533,4682.39853584,4682.83163861,1.04163976,0.0104163976,5.4217349341E-05,0.77925964,259.71195216,2,steel_rigid,210000.0,0.3000,83.45149439,0.7206417188,0.9854479791,0.8518176838,0.5832795136,0.0519506427,0.7214220893,0.7623293789
case442,cases_floorfrontR_lhs_500\case442\case442.key,2000395,3367087,-2290.11550000,-349.95300000,289.96097500,-2288.79360649,-348.39890861,272.58031340,-171.51741276,-201.64539042,2255.16357912,2270.64789322,0.81587744,0.0081587744,4.2466420608E-05,6.69508089,229.61586694,0,aluminum_rigid,70000.0,0.3300,226.36934685,0.4054189201,0.6438023695,0.1554798918,0.1317548745,0.4463387260,0.6378218526,0.0683735956
case443,cases_floorfrontR_lhs_500\case443\case443.key,2000395,3366726,-1764.89325000,-470.17275000,290.51445000,-1765.41371817,-471.22385599,273.05380027,108.54445626,219.20981059,3641.44601604,3649.65257631,1.12509117,0.0112509117,5.8560995364E-05,3.84303078,63.65711679,0,aluminum_rigid,70000.0,0.3300,85.46611718,0.8958659041,0.3541047767,0.5535644399,0.7501823387,0.2562020517,0.1768253244,0.0938952433
case444,cases_floorfrontR_lhs_500\case444\case444.key,2000395,3368204,-2223.80200000,-550.71220000,292.79075000,-2222.35946834,-548.36436152,275.50906152,-255.75450907,-416.26141890,3063.96723427,3102.67290420,0.91779036,0.0091779036,4.7770988219E-05,9.05960885,238.43308521,0,aluminum_rigid,70000.0,0.3300,143.12905544,0.4673417653,0.1600261432,0.3956649358,0.3355807193,0.6039739236,0.6623141256,0.1552860890
case445,cases_floorfrontR_lhs_500\case445\case445.key,2000395,3371013,-2629.23550000,-291.93932500,314.28685000,-2628.81231050,-293.12538153,296.83221793,-108.20568638,303.26381311,4462.98985584,4474.59002191,1.23541524,0.0123541524,6.4303363288E-05,4.12654872,109.63659415,2,steel_rigid,210000.0,0.3000,157.83460640,0.0887522496,0.7835998820,0.7917034791,0.9708304818,0.2751032483,0.3045460949,0.8501179572
case446,cases_floorfrontR_lhs_500\case446\case446.key,2000395,3366772,-1711.20375000,-433.51840000,290.60687500,-1710.97278096,-435.37926113,273.20762648,-50.89972199,410.08661703,3834.35326888,3856.55634028,1.24651065,0.0124651065,6.4880879432E-05,6.15110158,97.07533490,1,titanium_rigid,110000.0,0.3400,105.77942649,0.9460005916,0.4424320021,0.6132924397,0.9930213038,0.4100734387,0.2696537080,0.3457447834
case447,cases_floorfrontR_lhs_500\case447\case447.key,2000395,3371585,-2386.87900000,-312.71830000,301.60777500,-2387.66936830,-310.33406871,284.28897715,148.34081145,-447.48607159,3250.49035757,3284.49940559,0.86263081,0.0086263081,4.4899933868E-05,8.25231365,288.34026410,2,steel_rigid,210000.0,0.3000,190.61904845,0.3150621869,0.7335280840,0.4481537501,0.2252616280,0.5501542432,0.8009451781,0.8256748612
case448,cases_floorfrontR_lhs_500\case448\case448.key,2000395,3372563,-2340.51550000,-203.43240000,310.30197500,-2337.59569304,-203.97371381,293.05576653,-321.80037090,59.65976093,1900.75452087,1928.72561926,0.96379049,0.0096379049,5.0165295038E-05,9.76974944,169.49697261,0,aluminum_rigid,70000.0,0.3300,80.76456665,0.3583559330,0.9968780092,0.0567753873,0.4275809813,0.6513166291,0.4708249239,0.0645138172
case449,cases_floorfrontR_lhs_500\case449\case449.key,2000395,3366879,-2626.99650000,-363.37867500,299.65455000,-2624.69710412,-360.92788555,282.48025497,-508.22411267,-541.68588587,3795.94958968,3867.93855110,0.76698202,0.0076698202,3.9921414037E-05,11.07150580,226.82546088,1,titanium_rigid,110000.0,0.3400,177.94744305,0.0908430041,0.6114500669,0.6165782024,0.0339640360,0.7381003866,0.6300707247,0.5784507839
case450,cases_floorfrontR_lhs_500\case450\case450.key,2000395,3375973,-2196.46700000,-381.88280000,290.47032500,-2198.69875137,-380.47138322,273.17069528,291.05407448,-184.07005807,2256.13291282,2282.26422240,1.06630573,0.0106630573,5.5501213382E-05,8.67861672,327.68969030,1,titanium_rigid,110000.0,0.3400,256.04469487,0.4928668993,0.5668600518,0.1588332388,0.6326114652,0.5785744482,0.9102491397,0.3661043010
