case,impact_x,impact_y,impact_z,velocity_x,velocity_y,velocity_z,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_young_mpa,material_poisson,material_index,material_name
case106,-1975.4927978515625,-448.0106506347656,290.7275390625,15.530557632446289,439.8985290527344,2737.387939453125,2772.552001953125,0.939988374710083,0.009399883449077606,4.892639481113292e-05,9.134976387023926,87.97801971435547,110000.0,0.3400000035762787,1,titanium_rigid
case107,-2619.85009765625,-412.1654052734375,305.4813232421875,-146.1713409423828,-117.66215515136719,1858.5498046875,1867.998291015625,1.224970817565918,0.01224970817565918,6.375973316607997e-05,5.7652082443237305,218.8326873779297,70000.0,0.33000001311302185,0,aluminum_rigid
case108,-1799.8092041015625,-427.6280517578125,291.60943603515625,-102.67718505859375,192.8358154296875,2176.46044921875,2187.397705078125,0.8523916006088257,0.008523915894329548,4.4366981455823407e-05,5.732015609741211,118.03347778320312,210000.0,0.30000001192092896,2,steel_rigid
case109,-2144.5068359375,-522.4508666992188,296.8550109863281,389.2937316894531,575.524169921875,4000.03857421875,4059.936767578125,1.120835781097412,0.011208358220756054,5.833950490341522e-05,9.854171752929688,55.92495346069336,210000.0,0.30000001192092896,2,steel_rigid
case110,-1774.0894775390625,-448.7773132324219,290.4974365234375,332.8611755371094,-447.8418884277344,5134.57861328125,5164.8095703125,0.8654688596725464,0.008654688484966755,4.504765456658788e-05,6.202224254608154,306.6217956542969,110000.0,0.3400000035762787,1,titanium_rigid
case111,-2191.8076171875,-513.6350708007812,297.9307861328125,-223.25921630859375,95.93482971191406,3321.36572265625,3330.242919921875,0.9295344352722168,0.009295344352722168,4.838226595893502e-05,4.184427738189697,156.74673461914062,70000.0,0.33000001311302185,0,aluminum_rigid
case112,-1762.073974609375,-410.6799621582031,299.4803771972656,86.43465423583984,-504.79705810546875,3867.111083984375,3900.876708984375,1.1182200908660889,0.011182201094925404,5.820335354655981e-05,7.544105052947998,279.7163391113281,110000.0,0.3400000035762787,1,titanium_rigid
case113,-1801.31396484375,-514.5390625,298.6091613769531,-694.2537841796875,-428.3249206542969,4717.87060546875,4787.87548828125,1.032175064086914,0.010321750305593014,5.3724710596725345e-05,9.809832572937012,211.6728057861328,110000.0,0.3400000035762787,1,titanium_rigid
case114,-2138.970947265625,-565.3494262695312,285.9294738769531,-233.32562255859375,60.611881256103516,4017.113525390625,4024.340576171875,0.8030526638031006,0.008030526340007782,4.179889219813049e-05,3.43424129486084,165.43792724609375,70000.0,0.33000001311302185,0,aluminum_rigid
case115,-2670.9931640625,-362.22808837890625,300.588623046875,-252.62045288085938,36.64789581298828,3146.72265625,3157.059326171875,1.1178290843963623,0.011178291402757168,5.818300633109175e-05,4.637728214263916,171.74563598632812,70000.0,0.33000001311302185,0,aluminum_rigid
case116,-2580.8603515625,-403.2643127441406,306.7925109863281,-134.9989471435547,-22.23341941833496,4953.43408203125,4955.3232421875,1.2221672534942627,0.01222167257219553,6.36138065601699e-05,1.582149863243103,189.35227966308594,70000.0,0.33000001311302185,0,aluminum_rigid
case117,-2213.488525390625,-245.78594970703125,315.6253356933594,-175.01385498046875,-223.5615234375,2205.1376953125,2223.34033203125,0.8060319423675537,0.008060319349169731,4.195396468276158e-05,7.33664608001709,231.944580078125,110000.0,0.3400000035762787,1,titanium_rigid
case118,-2347.506103515625,-417.93865966796875,297.87176513671875,246.86923217773438,-389.96142578125,4048.229736328125,4074.454345703125,1.14024019241333,0.011402402073144913,5.934950240771286e-05,6.504153251647949,302.3363037109375,110000.0,0.3400000035762787,1,titanium_rigid
case119,-2204.287353515625,-389.6091613769531,292.09210205078125,-704.4195556640625,-271.5939636230469,3738.750732421875,3814.2138671875,1.085831642150879,0.010858315974473953,5.6517535995226353e-05,11.41618824005127,201.08450317382812,70000.0,0.33000001311302185,0,aluminum_rigid
case120,-2159.816650390625,-506.47882080078125,296.52923583984375,-33.007843017578125,-162.19529724121094,4577.49072265625,4580.482421875,0.8000096082687378,0.008000096306204796,4.164050187682733e-05,2.0708858966827393,258.49700927734375,210000.0,0.30000001192092896,2,steel_rigid
case121,-2030.781005859375,-583.2185668945312,289.2918395996094,229.2691192626953,131.2864990234375,2789.718994140625,2802.201171875,0.9794949293136597,0.009794949553906918,5.0982711400138214e-05,5.410009384155273,29.796768188476562,70000.0,0.33000001311302185,0,aluminum_rigid
case122,-2181.56005859375,-607.8470458984375,291.28631591796875,203.28475952148438,233.05709838867188,3012.947509765625,3028.777587890625,0.9972164630889893,0.009972164407372475,5.190511728869751e-05,5.860481262207031,48.90333557128906,70000.0,0.33000001311302185,0,aluminum_rigid
case123,-2678.999755859375,-588.144287109375,301.833251953125,-477.0391540527344,-60.977359771728516,2504.724853515625,2550.476806640625,1.1789652109146118,0.011789652518928051,6.136514275567606e-05,10.868821144104004,187.28431701660156,210000.0,0.30000001192092896,2,steel_rigid
case124,-2094.197265625,-488.21759033203125,290.2347717285156,437.1092834472656,298.4352722167969,4037.924072265625,4072.46337890625,0.7561463713645935,0.007561463862657547,3.935741915483959e-05,7.467479228973389,34.323211669921875,110000.0,0.3400000035762787,1,titanium_rigid
case125,-1810.894287109375,-323.19366455078125,301.4491882324219,-826.7457885742188,410.8005065917969,4030.58642578125,4134.9599609375,0.8344341516494751,0.00834434200078249,4.3432297388790175e-05,12.900740623474121,153.57774353027344,210000.0,0.30000001192092896,2,steel_rigid
case126,-2662.960205078125,-231.81837463378906,319.41632080078125,-258.54339599609375,374.2619934082031,3215.617431640625,3247.6318359375,1.0536905527114868,0.010536905378103256,5.4844593250891194e-05,8.051633834838867,124.63704681396484,70000.0,0.33000001311302185,0,aluminum_rigid
case127,-1698.0889892578125,-403.37255859375,299.09124755859375,-394.5627746582031,282.0973815917969,2310.12451171875,2360.49462890625,1.0384902954101562,0.01038490328937769,5.4053420171840116e-05,11.857606887817383,144.43667602539062,210000.0,0.30000001192092896,2,steel_rigid
case128,-2343.597900390625,-288.28924560546875,308.37939453125,344.103759765625,413.2245788574219,2913.7236328125,2962.928955078125,1.1567802429199219,0.011567803099751472,6.021041190251708e-05,10.4564790725708,50.21489715576172,70000.0,0.33000001311302185,0,aluminum_rigid
case129,-1705.5400390625,-389.41436767578125,292.19195556640625,-269.43731689453125,-526.5018310546875,2797.170654296875,2859.0146484375,1.1660853624343872,0.011660854332149029,6.069474693504162e-05,11.938888549804688,242.89891052246094,70000.0,0.33000001311302185,0,aluminum_rigid
case130,-2236.857421875,-243.65882873535156,312.8559875488281,-334.77203369140625,-810.4536743164062,4447.02734375,4532.65478515625,0.9442616105079651,0.009442616254091263,4.91488171974197e-05,11.154598236083984,247.5560760498047,70000.0,0.33000001311302185,0,aluminum_rigid
case131,-1993.95751953125,-344.4979248046875,290.81103515625,-106.28500366210938,31.257320404052734,4774.91015625,4776.1953125,0.9054826498031616,0.009054826572537422,4.7130371967796236e-05,1.3291196823120117,163.6119384765625,70000.0,0.33000001311302185,0,aluminum_rigid
case132,-2684.68359375,-443.47418212890625,300.327880859375,167.56695556640625,-117.73609161376953,2184.167236328125,2193.747314453125,0.841658890247345,0.008416588418185711,4.3808344344142824e-05,5.3565545082092285,324.9073181152344,110000.0,0.3400000035762787,1,titanium_rigid
case133,-2313.27197265625,-440.47021484375,290.4955139160156,180.43157958984375,-109.47760772705078,4651.68994140625,4656.47509765625,0.8215368390083313,0.00821536872535944,4.276099207345396e-05,2.5977277755737305,328.7525329589844,210000.0,0.30000001192092896,2,steel_rigid
case134,-1847.479248046875,-243.3917694091797,306.6639709472656,-486.2872009277344,442.648681640625,3216.48486328125,3283.01513671875,0.9930747151374817,0.009930746629834175,5.168953794054687e-05,11.554383277893066,137.68960571289062,210000.0,0.30000001192092896,2,steel_rigid
case135,-2653.736328125,-558.90576171875,299.8740234375,184.64691162109375,157.33010864257812,2515.561767578125,2527.231201171875,1.1107012033462524,0.011107011698186398,5.781199797638692e-05,5.50820255279541,40.43296432495117,210000.0,0.30000001192092896,2,steel_rigid
case136,-2358.83447265625,-547.1920776367188,291.4557189941406,43.56397247314453,-42.7202262878418,2334.5947265625,2335.391845703125,1.0754234790802002,0.010754235088825226,5.5975793657125905e-05,1.4970948696136475,315.5602722167969,70000.0,0.33000001311302185,0,aluminum_rigid
case137,-2419.957763671875,-222.6637725830078,312.45928955078125,137.12774658203125,187.95272827148438,4847.99853515625,4853.578125,1.0064046382904053,0.010064046829938889,5.238336234469898e-05,2.747559070587158,53.88602066040039,210000.0,0.30000001192092896,2,steel_rigid
case138,-2318.410888671875,-261.2347106933594,305.7265625,555.6903686523438,-79.0596923828125,2157.232177734375,2229.056396484375,1.1804407835006714,0.011804408393800259,6.144194776425138e-05,14.584312438964844,351.9027099609375,210000.0,0.30000001192092896,2,steel_rigid
case139,-1714.675537109375,-309.18341064453125,299.4602355957031,-99.58194732666016,483.70086669921875,2937.258544921875,2978.484619140625,0.8958470821380615,0.00895847100764513,4.662884020945057e-05,9.543954849243164,101.63323211669922,210000.0,0.30000001192092896,2,steel_rigid
case140,-1932.830810546875,-331.7576599121094,294.0452880859375,-93.19336700439453,-38.43641662597656,2169.872802734375,2172.21337890625,1.1776607036590576,0.011776607483625412,6.12972435192205e-05,2.6599502563476562,202.41307067871094,110000.0,0.3400000035762787,1,titanium_rigid
case141,-2458.676025390625,-578.8236694335938,294.8719482421875,-524.3004760742188,794.0726318359375,5092.69970703125,5180.83349609375,0.9869104027748108,0.009869104251265526,5.1368686399655417e-05,10.583416938781738,123.43549346923828,110000.0,0.3400000035762787,1,titanium_rigid
case142,-2450.240234375,-571.1234130859375,294.5633239746094,68.3057861328125,722.6288452148438,3918.150146484375,3984.816162109375,0.8991457223892212,0.008991456590592861,4.6800534619251266e-05,10.495245933532715,84.6002197265625,110000.0,0.3400000035762787,1,titanium_rigid
case143,-2450.509033203125,-515.7542724609375,294.33502197265625,-103.06929779052734,-87.43153381347656,4278.80419921875,4280.9384765625,1.2013872861862183,0.012013872154057026,6.253220635699108e-05,1.809239387512207,220.3072509765625,70000.0,0.33000001311302185,0,aluminum_rigid
case144,-1791.6337890625,-318.6243896484375,302.0498352050781,181.654052734375,-378.0859375,4498.22314453125,4517.73828125,1.1233775615692139,0.01123377587646246,5.8471803640713915e-05,5.327441692352295,295.66229248046875,210000.0,0.30000001192092896,2,steel_rigid
case145,-2314.50439453125,-278.6054382324219,306.7229309082031,-193.9200897216797,145.28456115722656,2479.828369140625,2491.63818359375,1.173714280128479,0.011737143620848656,6.109182868385687e-05,5.5807204246521,143.15951538085938,70000.0,0.33000001311302185,0,aluminum_rigid
case146,-2311.355224609375,-561.7134399414062,287.3186950683594,316.4132385253906,14.36304759979248,2850.5087890625,2868.05224609375,1.0484586954116821,0.010484587401151657,5.457227598526515e-05,6.3405070304870605,2.5990614891052246,70000.0,0.33000001311302185,0,aluminum_rigid
case147,-2129.82177734375,-333.9801025390625,297.46923828125,70.94817352294922,1170.837890625,4879.98779296875,5018.9814453125,0.9270403981208801,0.009270403534173965,4.825245196116157e-05,13.515585899353027,86.53234100341797,70000.0,0.33000001311302185,0,aluminum_rigid
case148,-1801.0782470703125,-521.9359741210938,297.8253479003906,-92.9171142578125,157.76651000976562,3577.822021484375,3582.50390625,0.9650325775146484,0.00965032633394003,5.022994810133241e-05,2.9295589923858643,120.49610137939453,70000.0,0.33000001311302185,0,aluminum_rigid
case149,-2030.1605224609375,-215.1256561279297,312.06768798828125,12.208452224731445,120.97276306152344,2310.916259765625,2314.11279296875,1.1336785554885864,0.01133678574115038,5.900796895730309e-05,3.0118000507354736,84.23727416992188,70000.0,0.33000001311302185,0,aluminum_rigid
case150,-1704.176025390625,-425.74798583984375,292.5543212890625,89.67269897460938,-175.20751953125,5141.22509765625,5144.9912109375,0.9629544019699097,0.009629543870687485,5.0121776439482346e-05,2.1923880577087402,297.103759765625,70000.0,0.33000001311302185,0,aluminum_rigid
case151,-2158.65576171875,-607.78515625,290.98468017578125,160.6304931640625,-705.7529907226562,3480.8212890625,3555.278564453125,0.8273048996925354,0.008273049257695675,4.3061219912488014e-05,11.746688842773438,282.8221740722656,210000.0,0.30000001192092896,2,steel_rigid
case152,-2256.81689453125,-318.9842834472656,298.39044189453125,316.846923828125,-476.0867919921875,3851.18359375,3893.4130859375,1.1096549034118652,0.011096549220383167,5.775753743364476e-05,8.446441650390625,303.6446838378906,110000.0,0.3400000035762787,1,titanium_rigid
case153,-1789.103515625,-470.2044677734375,290.5802917480469,-161.4438934326172,-38.585853576660156,4195.7333984375,4199.015625,1.1434457302093506,0.011434457264840603,5.951635102974251e-05,2.265545129776001,193.44180297851562,210000.0,0.30000001192092896,2,steel_rigid
case154,-2713.950927734375,-489.625732421875,305.5846862792969,275.09320068359375,-14.998823165893555,2349.544677734375,2365.641845703125,1.116788625717163,0.011167886666953564,5.812885137856938e-05,6.687821865081787,356.8791809082031,110000.0,0.3400000035762787,1,titanium_rigid
case155,-1776.551513671875,-368.3868103027344,290.6546630859375,-37.375972747802734,-46.27165985107422,3379.64501953125,3380.16845703125,0.950943112373352,0.009509431198239326,4.9496589781483635e-05,1.0082945823669434,231.07041931152344,110000.0,0.3400000035762787,1,titanium_rigid
case156,-1882.6903076171875,-402.6950378417969,299.0483703613281,-221.48728942871094,85.854736328125,4838.78515625,4844.6123046875,1.182870864868164,0.0118287093937397,6.156843301141635e-05,2.8105013370513916,158.812255859375,110000.0,0.3400000035762787,1,titanium_rigid
case157,-2570.226806640625,-242.17501831054688,319.8389892578125,277.5186767578125,68.80963897705078,5128.408203125,5136.37255859375,1.095202088356018,0.01095202099531889,5.7005272537935525e-05,3.1910836696624756,13.92542552947998,210000.0,0.30000001192092896,2,steel_rigid
case158,-2529.8955078125,-240.973876953125,315.2796325683594,8.220804214477539,-614.707763671875,3057.8525390625,3119.03759765625,0.9481955766677856,0.00948195531964302,4.935357719659805e-05,11.367433547973633,270.7662048339844,210000.0,0.30000001192092896,2,steel_rigid
case159,-2165.033935546875,-380.2753601074219,290.39703369140625,-229.19544982910156,-2.705728054046631,1838.548095703125,1852.7808837890625,0.9566786885261536,0.00956678669899702,4.979512596037239e-05,7.106387615203857,180.67636108398438,70000.0,0.33000001311302185,0,aluminum_rigid
case160,-1898.354736328125,-395.9921875,296.01690673828125,128.68687438964844,50.50524139404297,3717.87890625,3720.4482421875,1.1897047758102417,0.01189704705029726,6.192413275130093e-05,2.129462957382202,21.428325653076172,70000.0,0.33000001311302185,0,aluminum_rigid
case161,-2624.365234375,-447.5594177246094,299.1288146972656,552.0557250976562,193.00514221191406,3000.627197265625,3057.0869140625,0.8675039410591125,0.008675039745867252,4.515358159551397e-05,11.028680801391602,19.27022361755371,210000.0,0.30000001192092896,2,steel_rigid
case162,-1816.4442138671875,-524.3981323242188,297.1011657714844,-42.80942153930664,-89.63202667236328,2129.642822265625,2131.9580078125,1.05293869972229,0.01052938774228096,5.480545951286331e-05,2.6704461574554443,244.47024536132812,210000.0,0.30000001192092896,2,steel_rigid
case163,-2095.9677734375,-591.2517700195312,289.72540283203125,-5.6357526779174805,-40.87884521484375,3841.32373046875,3841.54541015625,1.1413298845291138,0.011413298547267914,5.940622213529423e-05,0.615477442741394,262.1504211425781,70000.0,0.33000001311302185,0,aluminum_rigid
case164,-2521.289306640625,-299.674072265625,315.20172119140625,103.08743286132812,-941.0089721679688,3898.955078125,4012.228271484375,0.9095174670219421,0.009095174260437489,4.734038157039322e-05,13.646944999694824,276.2518310546875,110000.0,0.3400000035762787,1,titanium_rigid
case165,-1745.2237548828125,-375.2022399902344,290.62451171875,52.306907653808594,-90.54524230957031,3916.32470703125,3917.720458984375,0.769841730594635,0.007698417641222477,4.0070262912195176e-05,1.5294641256332397,300.0145263671875,110000.0,0.3400000035762787,1,titanium_rigid
case166,-2481.17529296875,-335.7694396972656,300.21063232421875,377.1734619140625,-453.2804260253906,2702.680419921875,2766.26171875,0.9983110427856445,0.00998311024159193,5.1962091674795374e-05,12.308111190795898,309.7637634277344,70000.0,0.33000001311302185,0,aluminum_rigid
case167,-2449.991943359375,-556.1660766601562,294.53192138671875,-134.13796997070312,344.4349365234375,2888.6103515625,2912.163818359375,0.8205827474594116,0.008205827325582504,4.271133366273716e-05,7.292063236236572,111.27810668945312,110000.0,0.3400000035762787,1,titanium_rigid
case168,-2143.19873046875,-462.57232666015625,290.14678955078125,521.8843383789062,573.4732666015625,4541.24462890625,4606.96630859375,0.8694695830345154,0.008694696240127087,4.525589247350581e-05,9.689508438110352,47.696510314941406,210000.0,0.30000001192092896,2,steel_rigid
case169,-1832.3592529296875,-525.187255859375,296.9951477050781,-14.577998161315918,26.426807403564453,1895.569580078125,1895.809814453125,1.2108243703842163,0.012108244001865387,6.30234062555246e-05,0.912179172039032,118.88274383544922,210000.0,0.30000001192092896,2,steel_rigid
case170,-1929.34423828125,-223.8885955810547,308.9696350097656,-42.04344940185547,-3.35550594329834,3597.759765625,3598.007080078125,1.0107604265213013,0.01010760385543108,5.2610081183956936e-05,0.6716572046279907,184.56312561035156,110000.0,0.3400000035762787,1,titanium_rigid
case171,-2237.7998046875,-266.62884521484375,312.75909423828125,940.7473754882812,86.64618682861328,4877.96630859375,4968.6083984375,0.8431624174118042,0.008431623689830303,4.388660454424098e-05,10.960930824279785,5.262299060821533,110000.0,0.3400000035762787,1,titanium_rigid
case172,-2021.90869140625,-478.92938232421875,290.4350891113281,-4.813323974609375,-20.607093811035156,2848.324951171875,2848.403564453125,0.7819258570671082,0.007819258607923985,4.0699243982089683e-05,0.4256739318370819,256.852783203125,110000.0,0.3400000035762787,1,titanium_rigid
case173,-1936.583984375,-548.4727783203125,292.1617736816406,-617.3427734375,415.2376403808594,2847.467041015625,2943.060302734375,1.1017652750015259,0.011017653159797192,5.734688602387905e-05,14.643129348754883,146.07440185546875,110000.0,0.3400000035762787,1,titanium_rigid
case174,-2257.01025390625,-304.0127868652344,304.131103515625,719.2329711914062,-484.18988037109375,4668.93310546875,4748.7548828125,1.233256220817566,0.012332562357187271,6.419098644983023e-05,10.520066261291504,326.0514221191406,70000.0,0.33000001311302185,0,aluminum_rigid
case175,-2600.389892578125,-289.19317626953125,315.7834777832031,607.1038818359375,284.36639404296875,4458.6318359375,4508.75146484375,1.0144188404083252,0.010144188068807125,5.280050027067773e-05,8.550968170166016,25.098310470581055,210000.0,0.30000001192092896,2,steel_rigid
case176,-1919.7967529296875,-441.0907287597656,290.85003662109375,-200.62054443359375,194.70492553710938,1981.2755126953125,2000.9027099609375,0.9827565550804138,0.009827565401792526,5.1152481319149956e-05,8.031716346740723,135.8572998046875,110000.0,0.3400000035762787,1,titanium_rigid
case177,-1832.654541015625,-347.2218322753906,291.1829528808594,-469.0611267089844,251.54747009277344,2527.167724609375,2582.609375,0.7807571291923523,0.007807570975273848,4.0638409700477496e-05,11.89340877532959,151.79629516601562,70000.0,0.33000001311302185,0,aluminum_rigid
case178,-2275.06396484375,-417.8541259765625,297.08331298828125,347.9369812011719,-22.58277130126953,4954.7080078125,4966.9609375,0.9103659987449646,0.00910365954041481,4.738455027109012e-05,4.025341033935547,356.28643798828125,110000.0,0.3400000035762787,1,titanium_rigid
case179,-2433.556640625,-562.8214111328125,293.9515075683594,271.0102233886719,360.4897766113281,4738.42333984375,4759.837890625,0.8795682787895203,0.008795682340860367,4.578152947942726e-05,5.43697452545166,53.064762115478516,210000.0,0.30000001192092896,2,steel_rigid
case180,-1945.9027099609375,-554.2966918945312,293.03851318359375,2.9256539344787598,16.678598403930664,3391.822021484375,3391.8642578125,0.7610228657722473,0.007610228378325701,3.961123729823157e-05,0.2860397398471832,80.0507583618164,110000.0,0.3400000035762787,1,titanium_rigid
case181,-2372.07763671875,-390.0785827636719,293.777587890625,-800.1333618164062,255.6729736328125,3655.720947265625,3750.9833984375,0.9999027848243713,0.009999027475714684,5.2044939366169274e-05,12.940461158752441,162.2793426513672,110000.0,0.3400000035762787,1,titanium_rigid
case182,-2458.83447265625,-515.9043579101562,294.5981750488281,-212.24375915527344,679.9530639648438,3629.330810546875,3698.570556640625,0.9467290639877319,0.009467290714383125,4.927724876324646e-05,11.103986740112305,107.33547973632812,70000.0,0.33000001311302185,0,aluminum_rigid
case183,-2180.548828125,-273.3869323730469,319.2160949707031,-500.63580322265625,-103.48313903808594,2859.158935546875,2904.50244140625,0.9756227135658264,0.009756227023899555,5.0781163736246526e-05,10.137391090393066,191.6787567138672,110000.0,0.3400000035762787,1,titanium_rigid
case184,-2615.137451171875,-479.26031494140625,300.1455383300781,-88.70458984375,-24.42755699157715,3014.49560546875,3015.899169921875,1.2318917512893677,0.01231891755014658,6.411996582755819e-05,1.7482037544250488,195.39654541015625,210000.0,0.30000001192092896,2,steel_rigid
case185,-1782.3685302734375,-484.4194641113281,295.33880615234375,-193.804443359375,183.267333984375,1968.606689453125,1986.594970703125,1.054658055305481,0.010546579957008362,5.489495015353896e-05,7.716235160827637,136.60069274902344,70000.0,0.33000001311302185,0,aluminum_rigid
case186,-2484.374267578125,-410.91497802734375,304.2097473144531,856.0345458984375,808.6035766601562,4482.65625,4634.74267578125,1.0053561925888062,0.010053562000393867,5.2328792662592605e-05,14.718555450439453,43.367897033691406,210000.0,0.30000001192092896,2,steel_rigid
case187,-2449.916748046875,-548.449951171875,294.50872802734375,-189.57752990722656,-92.30187225341797,1808.4031982421875,1820.6541748046875,1.1429202556610107,0.011429202742874622,5.9489000705070794e-05,6.65046501159668,205.9606170654297,210000.0,0.30000001192092896,2,steel_rigid
case188,-1935.02978515625,-456.03375244140625,290.537841796875,243.25543212890625,-241.95632934570312,3468.581298828125,3485.509033203125,1.0457955598831177,0.010457955300807953,5.4433658078778535e-05,5.649085998535156,315.1534118652344,110000.0,0.3400000035762787,1,titanium_rigid
case189,-2040.2215576171875,-432.289306640625,290.86083984375,328.9072570800781,-807.21875,4184.7412109375,4274.5576171875,1.0724059343338013,0.01072405930608511,5.581872756010853e-05,11.766106605529785,292.1687927246094,210000.0,0.30000001192092896,2,steel_rigid
case190,-1783.3280029296875,-491.68841552734375,296.9154357910156,-130.77020263671875,-365.3697509765625,4805.70947265625,4821.35205078125,1.1790157556533813,0.011790157295763493,6.136776937637478e-05,4.616686820983887,250.30709838867188,110000.0,0.3400000035762787,1,titanium_rigid
case191,-2078.246826171875,-373.7660827636719,290.4642333984375,26.194398880004883,-4.478529453277588,3711.388671875,3711.48388671875,0.8073811531066895,0.008073811419308186,4.202418858767487e-05,0.41024547815322876,350.29779052734375,210000.0,0.30000001192092896,2,steel_rigid
case192,-1657.7757568359375,-366.7922668457031,290.5185852050781,155.0862274169922,214.3412322998047,1883.8427734375,1902.3294677734375,0.8458462953567505,0.008458462543785572,4.4026299292454496e-05,7.994237422943115,54.11244583129883,210000.0,0.30000001192092896,2,steel_rigid
case193,-1712.5498046875,-212.3394775390625,303.46759033203125,15.527995109558105,-64.32251739501953,2736.996826171875,2737.796630859375,1.0568197965621948,0.010568197816610336,5.50074692000635e-05,1.3849263191223145,283.572021484375,210000.0,0.30000001192092896,2,steel_rigid
case194,-1998.135986328125,-533.736328125,290.05419921875,-245.79566955566406,-199.03543090820312,4070.515380859375,4082.783935546875,1.1582690477371216,0.011582691222429276,6.028790812706575e-05,4.442915439605713,218.99916076660156,110000.0,0.3400000035762787,1,titanium_rigid
case195,-2403.12548828125,-241.05360412597656,311.67364501953125,46.15379333496094,36.092308044433594,4701.5810546875,4701.9462890625,1.1653681993484497,0.01165368128567934,6.0657413996523246e-05,0.7139736413955688,38.02544021606445,210000.0,0.30000001192092896,2,steel_rigid
case196,-2207.467529296875,-245.50059509277344,315.6964111328125,283.1716613769531,437.2684631347656,1960.569091796875,2028.600830078125,0.9678875803947449,0.009678876027464867,5.0378548621665686e-05,14.880453109741211,57.073219299316406,210000.0,0.30000001192092896,2,steel_rigid
case197,-2126.365478515625,-372.1809387207031,290.3976135253906,879.3966064453125,-251.2511444091797,4323.98779296875,4419.6533203125,1.0131851434707642,0.010131851769983768,5.2736286306753755e-05,11.942848205566406,344.0549011230469,210000.0,0.30000001192092896,2,steel_rigid
case198,-2578.812255859375,-220.171142578125,316.7998352050781,-110.31272888183594,272.46441650390625,2409.885498046875,2427.74658203125,1.074283480644226,0.010742834769189358,5.591645458480343e-05,6.954364776611328,112.04155731201172,210000.0,0.30000001192092896,2,steel_rigid
case199,-1735.377197265625,-235.11541748046875,304.1370849609375,-441.13726806640625,-99.62383270263672,1918.4189453125,1971.00439453125,0.9283297657966614,0.009283297695219517,4.83195653941948e-05,13.26468276977539,192.72586059570312,210000.0,0.30000001192092896,2,steel_rigid
case200,-1840.6905517578125,-347.1664123535156,291.1515197753906,48.83159637451172,-131.41122436523438,2397.1044921875,2401.2001953125,1.1864899396896362,0.011864898726344109,6.175680027808994e-05,3.347036838531494,290.384765625,210000.0,0.30000001192092896,2,steel_rigid
case201,-2053.7861328125,-505.8341369628906,290.3182373046875,-451.6807861328125,-465.9919128417969,4103.35009765625,4154.3525390625,0.8573270440101624,0.00857327040284872,4.462387369130738e-05,8.987258911132812,225.89346313476562,110000.0,0.3400000035762787,1,titanium_rigid
case202,-2705.34326171875,-285.86383056640625,319.8030090332031,-216.8834228515625,-133.9490966796875,2105.55224609375,2120.927001953125,0.8125396370887756,0.008125396445393562,4.229268597555347e-05,6.903042793273926,211.69984436035156,70000.0,0.33000001311302185,0,aluminum_rigid
case203,-2209.41845703125,-424.9987487792969,292.84808349609375,250.1872100830078,1109.022705078125,4935.7998046875,5065.04150390625,0.7867269515991211,0.007867269217967987,4.094913674634881e-05,12.971051216125488,77.28730773925781,110000.0,0.3400000035762787,1,titanium_rigid
case204,-1792.7662353515625,-506.67822265625,298.2333984375,219.25161743164062,-26.27351951599121,4241.8408203125,4247.5849609375,0.7731919288635254,0.007731919176876545,4.0244638512376696e-05,2.9799931049346924,353.16668701171875,70000.0,0.33000001311302185,0,aluminum_rigid
case205,-2181.167236328125,-348.3996887207031,290.1166076660156,-3.508234739303589,-513.5963134765625,2505.671142578125,2557.768798828125,0.7909262180328369,0.007909261621534824,4.116771015105769e-05,11.583935737609863,269.608642578125,70000.0,0.33000001311302185,0,aluminum_rigid
case206,-1974.5269775390625,-506.70721435546875,290.5071716308594,1121.33935546875,-386.7125244140625,4907.119140625,5048.44189453125,1.0885266065597534,0.010885266587138176,5.6657809182070196e-05,13.588875770568848,340.9723815917969,110000.0,0.3400000035762787,1,titanium_rigid
case207,-2649.652099609375,-439.5533142089844,299.5881042480469,-472.0764465332031,-358.5429382324219,2727.19091796875,2790.874267578125,1.0904266834259033,0.010904267430305481,5.675671127391979e-05,12.263373374938965,217.21673583984375,210000.0,0.30000001192092896,2,steel_rigid
case208,-1862.9005126953125,-448.56365966796875,290.68511962890625,-152.63568115234375,-458.4184265136719,2145.81005859375,2199.532958984375,1.1032682657241821,0.011032681912183762,5.742510984418914e-05,12.689388275146484,251.584228515625,70000.0,0.33000001311302185,0,aluminum_rigid
case209,-2136.35302734375,-331.04266357421875,298.97412109375,13.146663665771484,331.47747802734375,4514.01904296875,4526.1923828125,0.7954814434051514,0.007954814471304417,4.140480814385228e-05,4.203146457672119,87.72879028320312,110000.0,0.3400000035762787,1,titanium_rigid
case210,-1838.686279296875,-448.50970458984375,290.7581787109375,75.71248626708984,604.3572998046875,4686.9716796875,4726.3818359375,0.911270797252655,0.009112708270549774,4.743164390674792e-05,7.404208183288574,82.85932159423828,70000.0,0.33000001311302185,0,aluminum_rigid
case211,-2641.57421875,-593.8052978515625,300.23419189453125,-350.239013671875,-560.4676513671875,4844.55615234375,4889.4287109375,0.8193346261978149,0.008193346671760082,4.264636663720012e-05,7.7684245109558105,237.99853515625,110000.0,0.3400000035762787,1,titanium_rigid
