case,impact_x,impact_y,impact_z,velocity_x,velocity_y,velocity_z,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_young_mpa,material_poisson,material_index,material_name
case011,-1763.1910400390625,328.7995300292969,299.2113952636719,439.193603515625,1085.2633056640625,4613.20556640625,4759.44873046875,0.7557328939437866,0.007557329256087542,3.9335896872216836e-05,14.240182876586914,67.9673843383789,70000.0,0.33000001311302185,0,aluminum_rigid
case012,-2615.072265625,348.10101318359375,299.0704650878906,-36.50566482543945,-32.18586349487305,2345.451904296875,2345.956787109375,0.9642829895019531,0.00964283011853695,5.019093077862635e-05,1.188718557357788,221.40158081054688,110000.0,0.3400000035762787,1,titanium_rigid
case013,-2538.8037109375,282.77178955078125,311.80047607421875,82.6580810546875,-25.91874122619629,1969.5164794921875,1971.4205322265625,0.8040350675582886,0.0080403508618474,4.185002762824297e-05,2.5184519290924072,342.5903625488281,210000.0,0.30000001192092896,2,steel_rigid
case014,-2064.865966796875,244.2125244140625,312.1321716308594,-225.65367126464844,91.13002014160156,3583.39794921875,3591.65234375,1.053411602973938,0.010534116066992283,5.483007407747209e-05,3.885179042816162,158.00872802734375,210000.0,0.30000001192092896,2,steel_rigid
case015,-2215.228515625,369.6905212402344,288.71575927734375,16.31525230407715,-61.29623794555664,2569.866943359375,2570.649658203125,0.7922701239585876,0.0079227015376091,4.123766120756045e-05,1.41390860080719,284.9048767089844,210000.0,0.30000001192092896,2,steel_rigid
case016,-2572.2998046875,363.76953125,296.86663818359375,-71.07880401611328,-914.0785522460938,3824.49462890625,3932.85546875,1.1624064445495605,0.011624065227806568,6.050325828255154e-05,13.480989456176758,265.5536193847656,70000.0,0.33000001311302185,0,aluminum_rigid
case017,-1916.1314697265625,251.1581573486328,307.8785400390625,33.92152404785156,-4.638233184814453,4032.12841796875,4032.27392578125,0.852939784526825,0.008529397659003735,4.439551412360743e-05,0.4864917993545532,352.2139892578125,70000.0,0.33000001311302185,0,aluminum_rigid
case018,-2694.45361328125,607.4625244140625,300.721923828125,10.061847686767578,-9.594527244567871,3223.459228515625,3223.4892578125,0.7962365746498108,0.007962365634739399,4.1444116504862905e-05,0.24712055921554565,316.3619079589844,110000.0,0.3400000035762787,1,titanium_rigid
case019,-1717.9136962890625,311.1383056640625,301.5845947265625,-538.7413330078125,181.97787475585938,4856.037109375,4889.21826171875,0.8845179080963135,0.008845178410410881,4.603915658663027e-05,6.678964614868164,161.3358917236328,70000.0,0.33000001311302185,0,aluminum_rigid
case020,-2361.634765625,574.1826171875,289.7571716308594,-85.7754898071289,-295.0267028808594,5067.43896484375,5076.74462890625,1.245265245437622,0.012452652677893639,6.481605669250712e-05,3.4696414470672607,253.78883361816406,110000.0,0.3400000035762787,1,titanium_rigid
case021,-2019.8397216796875,348.1126708984375,290.03631591796875,-488.71282958984375,31.566253662109375,3038.340087890625,3077.555419921875,0.9658788442611694,0.009658788330852985,5.027399311074987e-05,9.156397819519043,176.3043670654297,70000.0,0.33000001311302185,0,aluminum_rigid
case022,-1744.779296875,329.4231262207031,298.83251953125,373.43536376953125,-652.7542724609375,3807.892578125,3881.44140625,0.8178479671478271,0.00817847903817892,4.2568986827973276e-05,11.171651840209961,299.7735290527344,110000.0,0.3400000035762787,1,titanium_rigid
