case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case379,cases_trunkfloor_lhs_500\case379\case379.key,2000447,3282437,-4124.63625000,-185.61182500,515.89655000,-4124.04298916,-185.97678977,498.41041714,-102.21576001,62.88153440,3012.76983881,3015.15907551,0.88045981,0.0088045981,4.5827932891E-05,2.28108141,148.40082171,2,steel_rigid,210000.0,0.3000,125.57093073,0.3024264034,0.2626960021,0.3704018578,0.2609196116,0.1520720943,0.4122245047,0.9339620529
case380,cases_trunkfloor_lhs_500\case380\case380.key,2000447,3284097,-3827.63225000,68.88049250,493.76300000,-3829.25003152,68.62449185,476.33981870,270.28974460,42.77113429,2910.96614261,2923.80057449,0.96113607,0.0096113607,5.0027132315E-05,5.37045492,8.99202684,0,aluminum_rigid,70000.0,0.3300,98.14918542,0.7349838503,0.5650132985,0.3440289179,0.4222721351,0.3580303282,0.0249778523,0.3100340467
case381,cases_trunkfloor_lhs_500\case381\case381.key,2000447,2949387,-4218.49125000,261.15632500,520.23242500,-4216.38299765,258.88468263,503.00904226,-352.17610026,379.46982555,2877.10518355,2923.31311893,0.97247113,0.0097247113,5.0617122225E-05,10.20074693,132.86359713,0,aluminum_rigid,70000.0,0.3300,172.40742516,0.1657357219,0.7934221967,0.3438882015,0.4449422565,0.6800497951,0.3690655476,0.2984175513
case382,cases_trunkfloor_lhs_500\case382\case382.key,2000447,3284765,-4079.75625000,281.19745000,514.13752500,-4079.92873335,278.98989810,496.77817697,27.12979316,347.22438459,2730.44041799,2752.56347341,0.80043467,0.0080043467,4.1662624380E-05,7.26913643,85.53236726,1,titanium_rigid,110000.0,0.3400,232.59012724,0.3677897595,0.8172295115,0.2945970016,0.1008693326,0.4846090955,0.2375899091,0.3869741466
case383,cases_trunkfloor_lhs_500\case383\case383.key,2000447,3286080,-4109.96100000,-316.03385000,517.61767500,-4106.05584291,-316.37289774,500.56232995,-487.98783438,42.36735360,2131.23331597,2186.79733086,1.12714550,0.0112714550,5.8667923022E-05,12.94356960,175.03799367,0,aluminum_rigid,70000.0,0.3300,170.56801752,0.3237994781,0.1077646691,0.1312743082,0.7542909903,0.8629046397,0.4862166491,0.1881350244
case384,cases_trunkfloor_lhs_500\case384\case384.key,2000447,2948779,-4174.38850000,-277.31867500,518.23095000,-4172.17091217,-275.47768155,500.96992317,-269.81979846,-223.99855953,2100.19495551,2129.27145509,0.79930418,0.0079930418,4.1603782390E-05,9.47956983,219.69872369,2,steel_rigid,210000.0,0.3000,209.27469289,0.2299670889,0.1537553189,0.1146680105,0.0986083531,0.6319713222,0.6102742325,0.9596453453
case385,cases_trunkfloor_lhs_500\case385\case385.key,2000447,3295122,-3674.95925000,400.06200000,629.51752500,-3673.89560655,401.37837689,612.09955111,-171.87898677,-212.71933425,2814.64969020,2827.90466243,1.15406421,0.0115406421,6.0069042296E-05,5.54963526,231.06150122,2,steel_rigid,210000.0,0.3000,84.25478944,0.9573372297,0.9584314533,0.3163461397,0.8081284263,0.3699756841,0.6418375034,0.7307368205
case386,cases_trunkfloor_lhs_500\case386\case386.key,2000447,3285388,-4158.89450000,103.40308500,502.49495000,-4157.88921762,106.55429179,485.31038416,-142.53446789,-446.79543801,2436.52230511,2481.24629597,1.23448467,0.0123448467,6.4254927187E-05,10.89500599,252.30653460,1,titanium_rigid,110000.0,0.3400,87.47720492,0.2525325934,0.6060234827,0.2162744424,0.9689693444,0.7263337328,0.7008514850,0.5081165761
case387,cases_trunkfloor_lhs_500\case387\case387.key,2000447,3283796,-3797.20350000,240.61682500,507.87910000,-3792.88496495,241.71169228,490.95569843,-1266.12282157,-320.99692028,4961.66053999,5130.70963282,1.18506045,0.0118506045,6.1682396594E-05,14.74874438,194.22630559,1,titanium_rigid,110000.0,0.3400,105.33420302,0.7793003660,0.7690228507,0.9811089844,0.8701209066,0.9832496251,0.5395175155,0.4563412732
case388,cases_trunkfloor_lhs_500\case388\case388.key,2000447,3285389,-4151.49975000,96.02270000,502.16112500,-4151.08706039,98.15842189,484.79684041,-70.54000209,-365.05359416,2968.03368636,2991.23118162,0.76317029,0.0076317029,3.9723013401E-05,7.14026379,259.06341662,1,titanium_rigid,110000.0,0.3400,82.23396161,0.2633023277,0.5972561531,0.3634944666,0.0263405726,0.4760175859,0.7196206017,0.4936643874
case389,cases_trunkfloor_lhs_500\case389\case389.key,2000447,3287444,-4260.98700000,243.07592500,526.84790000,-4261.50127215,239.61683219,509.70088274,132.13625006,888.77368980,4405.72676914,4496.42157994,0.78414105,0.0078414105,4.0814541830E-05,11.52731193,81.54363254,2,steel_rigid,210000.0,0.3000,134.24210625,0.1038447941,0.7719440723,0.7980057100,0.0682821068,0.7684874619,0.2265100904,0.9314375181
case390,cases_trunkfloor_lhs_500\case390\case390.key,2000447,3295479,-4217.98375000,92.92370500,506.52620000,-4218.60395925,95.28562431,489.19741823,132.33555927,-503.96847647,3697.48437716,3734.01762782,1.02860822,0.0102860822,5.3539057707E-05,8.02136603,284.71296602,0,aluminum_rigid,70000.0,0.3300,83.13141895,0.1664748463,0.5935747854,0.5779185439,0.5572164345,0.5347577355,0.7908693501,0.2752671683
case391,cases_trunkfloor_lhs_500\case391\case391.key,2000447,3288436,-3682.98575000,-159.61000000,525.41537500,-3684.60305212,-157.58452192,508.10838877,264.92406160,-331.78580046,2834.99107856,2866.60792424,0.76118444,0.0076118444,3.9619650034E-05,8.51751146,308.60663758,0,aluminum_rigid,70000.0,0.3300,84.08446786,0.9456474129,0.2935841700,0.3275188142,0.0223688774,0.5678340977,0.8572406600,0.0247268596
case392,cases_trunkfloor_lhs_500\case392\case392.key,2000447,2737877,-3941.85700000,-195.63825000,510.82807500,-3939.99873640,-198.13599519,493.60721192,-546.26188444,734.24620629,5062.30716634,5144.36326324,0.76705809,0.0076705809,3.9925373813E-05,10.24722362,126.64837884,0,aluminum_rigid,70000.0,0.3300,106.90426889,0.5686266086,0.2507853805,0.9850504498,0.0341161888,0.6831482415,0.3518010523,0.3190630584
case393,cases_trunkfloor_lhs_500\case393\case393.key,2000447,3282154,-3906.12575000,-154.33312500,505.00597500,-3907.71289813,-156.46766465,487.70930765,451.67907581,607.45867120,4922.37778836,4980.24327881,1.10363422,0.0110363422,5.7444161032E-05,8.74265972,53.36715930,0,aluminum_rigid,70000.0,0.3300,106.31951784,0.6206656999,0.2998526916,0.9376730691,0.7072684354,0.5828439811,0.1482421092,0.3319033496
case394,cases_trunkfloor_lhs_500\case394\case394.key,2000447,3281724,-3915.13375000,-98.38194750,494.29635000,-3915.98909661,-101.49473554,477.09667172,131.73244705,479.40236399,2648.93282953,2695.18555939,0.81882952,0.0081882952,4.2620076466E-05,10.63004319,74.63521649,0,aluminum_rigid,70000.0,0.3300,81.42376067,0.6075464237,0.3663183864,0.2780334169,0.1376590381,0.7086695462,0.2073200458,0.0418412720
case395,cases_trunkfloor_lhs_500\case395\case395.key,2000447,3282928,-3933.21000000,-282.65310000,513.25682500,-3934.59980564,-282.99118064,495.81537604,312.30861754,75.97141229,3919.33566003,3932.49289180,0.91102092,0.0091102092,4.7418638727E-05,4.68821027,13.67207814,1,titanium_rigid,110000.0,0.3400,187.77892277,0.5812201233,0.1474184323,0.6352134441,0.3220418339,0.3125473511,0.0379779948,0.5792072737
case396,cases_trunkfloor_lhs_500\case396\case396.key,2000447,3286885,-4315.62975000,-211.82245000,547.84140000,-4314.68640578,-209.65634406,530.50161665,-138.71035057,-318.50655074,2549.66042411,2573.21885243,1.06677060,0.0106677060,5.5525409836E-05,7.75897444,246.46676157,1,titanium_rigid,110000.0,0.3400,84.06201964,0.0242629419,0.2315597959,0.2428246449,0.6335412041,0.5172649628,0.6846298933,0.6327403025
case397,cases_trunkfloor_lhs_500\case397\case397.key,2000447,3283339,-3693.44950000,-42.57592750,503.89812500,-3689.86915141,-42.28282874,486.77080189,-1000.32786786,-81.89003106,4785.27109201,4889.39477281,1.12322675,0.0112322675,5.8463952084E-05,11.84564144,184.67997952,1,titanium_rigid,110000.0,0.3400,127.55047417,0.9304079785,0.4326116453,0.9114473522,0.7464534903,0.7897094294,0.5129999431,0.5015480329
case398,cases_trunkfloor_lhs_500\case398\case398.key,2000447,3287696,-3798.74525000,300.91525000,536.23517500,-3795.26847616,301.86377184,519.11027062,-475.54258786,-129.73594203,2342.29251896,2393.59696104,0.81686839,0.0081686839,4.2517999684E-05,11.88415732,195.25988571,1,titanium_rigid,110000.0,0.3400,93.97981451,0.7770549570,0.8406527412,0.1909722471,0.1337367794,0.7922771549,0.5423885714,0.4230144216
case399,cases_trunkfloor_lhs_500\case399\case399.key,2000447,3295072,-3713.85150000,419.31792500,629.30590000,-3716.40599178,416.84648499,612.17065690,707.84022644,684.82689009,4748.11250579,4849.18529478,0.87563523,0.0087563523,4.5576813606E-05,11.71865064,44.05329347,2,steel_rigid,210000.0,0.3000,96.10969414,0.9006944492,0.9813060109,0.8998398703,0.2512704556,0.7812433758,0.1223702597,0.7356892011
case400,cases_trunkfloor_lhs_500\case400\case400.key,2000447,3283853,-3810.33050000,252.94855000,508.39882500,-3812.73391641,252.27497215,491.07774298,367.17925723,102.90510282,2646.20895460,2673.54294870,1.01162853,0.0101162853,5.2655265016E-05,8.20004633,15.65597900,0,aluminum_rigid,70000.0,0.3300,112.75013976,0.7601821669,0.7836719914,0.2717857304,0.5232570611,0.5466697552,0.0434888306,0.0955281948
case401,cases_trunkfloor_lhs_500\case401\case401.key,2000447,3285025,-4236.01175000,236.66145000,519.07280000,-4238.53139533,234.88804225,501.84618070,376.89601381,265.27158523,2576.80875488,2617.70185055,0.99339089,0.0099339089,5.1705996073E-05,10.14073727,35.13912024,2,steel_rigid,210000.0,0.3000,160.00160146,0.1402188172,0.7643241695,0.2556657864,0.4867817895,0.6760491512,0.0976086673,0.9431488478
case402,cases_trunkfloor_lhs_500\case402\case402.key,2000447,3282134,-3930.25000000,-146.12040000,507.91992500,-3933.10593952,-145.06232303,490.68698902,597.83081916,-221.48613994,3607.35238373,3663.25661385,1.12011766,0.0112011766,5.8302123967E-05,10.02259435,339.67118991,1,titanium_rigid,110000.0,0.3400,81.37116032,0.5855310754,0.3096087771,0.5574915891,0.7402353109,0.6681729565,0.9435310831,0.5310975864
case403,cases_trunkfloor_lhs_500\case403\case403.key,2000447,2848782,-3856.22125000,147.94920000,492.47562500,-3854.38283962,147.43188396,475.08014767,-433.97661793,122.11803533,4106.39022748,4131.06393315,0.89424897,0.0089424897,4.6545658950E-05,6.26527675,164.28376328,0,aluminum_rigid,70000.0,0.3300,143.44594235,0.6933467517,0.6589408407,0.6925359929,0.2884979424,0.4176851165,0.4563437869,0.2097547197
case404,cases_trunkfloor_lhs_500\case404\case404.key,2000447,2946283,-4056.71775000,26.29553500,490.45220000,-4057.08385267,26.39883200,472.95633482,99.30045750,-28.01793084,4745.51968648,4746.64119985,0.96987360,0.0096987360,5.0481920660E-05,1.24553291,344.24342321,0,aluminum_rigid,70000.0,0.3300,106.45624873,0.4013430946,0.5144256448,0.8702379261,0.4397471916,0.0830355272,0.9562317311,0.0362241988
case405,cases_trunkfloor_lhs_500\case405\case405.key,2000447,3285609,-4256.69225000,126.18812500,512.64072500,-4255.71795531,130.14133208,495.62094522,-124.65482574,-505.78777082,2177.57286715,2239.01399872,1.13300966,0.0113300966,5.8973152562E-05,13.45355292,256.15498491,2,steel_rigid,210000.0,0.3000,131.07242575,0.1100996798,0.6330903575,0.1463479688,0.7660193107,0.8969035283,0.7115416247,0.9800264248
case406,cases_trunkfloor_lhs_500\case406\case406.key,2000447,3285782,-4324.09825000,-33.93426500,515.58867500,-4324.57325583,-33.57221501,498.09886970,108.35068620,-82.58501768,3989.49290607,3991.81835809,0.82696395,0.0082696395,4.3043473357E-05,1.95581162,322.68530867,1,titanium_rigid,110000.0,0.3400,86.87561883,0.0119293951,0.4428772756,0.6523392391,0.1539278907,0.1303874411,0.8963480796,0.5065504841
case407,cases_trunkfloor_lhs_500\case407\case407.key,2000447,3292976,-3693.47675000,-406.51930000,630.10605000,-3694.39686637,-406.85767768,612.63353197,105.33558450,38.73772062,2000.26645429,2003.41260965,1.19738270,0.0119738270,6.2323769558E-05,3.21143667,20.19126668,0,aluminum_rigid,70000.0,0.3300,80.21299404,0.9303682915,0.0002749151,0.0783356744,0.8947654009,0.2140957781,0.0560868519,0.1375609764
case408,cases_trunkfloor_lhs_500\case408\case408.key,2000447,3281642,-4117.68600000,-95.71662250,501.89962500,-4113.55146834,-94.51699693,484.93741564,-989.96179641,-287.23530939,4061.38847936,4190.15570851,1.20994430,0.0120994430,6.2977601065E-05,14.24110644,196.17997393,0,aluminum_rigid,70000.0,0.3300,85.27432779,0.3125487667,0.3694845875,0.7095943271,0.9198886096,0.9494070959,0.5449443720,0.0294359238
case409,cases_trunkfloor_lhs_500\case409\case409.key,2000447,3282329,-4019.80375000,-192.89680000,513.25007500,-4019.90337598,-196.57846870,496.14202455,12.26420727,453.22260979,2106.04372956,2154.29369763,1.13412446,0.0113412446,5.9031178108E-05,12.14919821,88.44995403,2,steel_rigid,210000.0,0.3000,81.30758822,0.4551047463,0.2540420122,0.1218913131,0.7682489187,0.8099465476,0.2456943168,0.7953558836
case410,cases_trunkfloor_lhs_500\case410\case410.key,2000447,3290053,-3838.68450000,341.79832500,604.76685000,-3842.03573297,340.35446540,587.65152041,742.83078367,320.04440405,3793.76599522,3879.03163434,0.95576323,0.0095576323,4.9747476246E-05,12.03543373,23.30851806,1,titanium_rigid,110000.0,0.3400,140.51809126,0.7188873229,0.8892186893,0.6197805012,0.4115264648,0.8023622485,0.0647458835,0.3591262324
case411,cases_trunkfloor_lhs_500\case411\case411.key,2000447,3284673,-4018.26825000,296.60457500,508.71347500,-4016.82863854,297.53269437,491.29750206,-156.35423031,-100.80177436,1891.52498946,1900.65105393,0.85065911,0.0085065911,4.4276806584E-05,5.61697031,212.80992801,1,titanium_rigid,110000.0,0.3400,217.26218355,0.4573410528,0.8355319909,0.0486709546,0.2013182165,0.3744646871,0.5911386889,0.4863296732
case412,cases_trunkfloor_lhs_500\case412\case412.key,2000447,3291286,-3973.48425000,399.33295000,636.53012500,-3970.21908267,396.64571857,619.54873903,-764.05221190,628.81467035,3973.66021029,4095.01637836,1.09569229,0.0109569229,5.7030783938E-05,13.98360478,140.54563301,1,titanium_rigid,110000.0,0.3400,114.78406553,0.5225645942,0.9575653980,0.6821299554,0.6913845894,0.9322403185,0.3904045361,0.5691969034
case413,cases_trunkfloor_lhs_500\case413\case413.key,2000447,3288365,-3651.41950000,-43.37976250,525.80882500,-3652.32481386,-43.48397142,508.33256833,208.41127654,23.98981614,4023.18921242,4028.65513670,0.77608774,0.0077608774,4.0395366756E-05,2.98495992,6.56630646,2,steel_rigid,210000.0,0.3000,85.56120118,0.9916205867,0.4316567512,0.6629731061,0.0521754757,0.1989973281,0.0182397402,0.9679123293
case414,cases_trunkfloor_lhs_500\case414\case414.key,2000447,3288261,-3651.75000000,36.48211750,523.53880000,-3650.05368344,39.79019023,506.43823963,-412.26426562,-803.97739569,4156.03438286,4253.11218628,0.90950048,0.0090950048,4.7339499808E-05,12.26517443,242.85211464,2,steel_rigid,210000.0,0.3000,85.94673639,0.9911392456,0.5265265212,0.7277683053,0.3190009532,0.8176782952,0.6745892073,0.7819131072
case415,cases_trunkfloor_lhs_500\case415\case415.key,2000447,3283881,-3883.15300000,210.27100000,507.13802500,-3883.85441903,213.10228742,489.88282802,117.61205325,-474.74264276,2893.30492289,2934.35283303,0.98860378,0.0098860378,5.1456826678E-05,9.59476986,283.91422896,0,aluminum_rigid,70000.0,0.3300,195.20791593,0.6541232765,0.7329743450,0.3470750940,0.4772075573,0.6396513238,0.7886506360,0.2672808777
case416,cases_trunkfloor_lhs_500\case416\case416.key,2000447,3293692,-4288.62700000,-365.51972500,640.16795000,-4288.62871875,-361.66629905,623.09747533,0.34273199,-768.40288547,3403.98444135,3489.63510826,0.88466692,0.0088466692,4.6046913440E-05,12.72053298,270.02555573,1,titanium_rigid,110000.0,0.3400,82.73806980,0.0635898216,0.0489792563,0.5073713543,0.2693338497,0.8480355320,0.7500709881,0.3520245805
case417,cases_trunkfloor_lhs_500\case417\case417.key,2000447,3284547,-3985.84900000,286.93145000,507.47020000,-3986.70025015,289.26572632,490.14748291,191.83450084,-526.04364945,3903.78174903,3943.73355349,0.83779715,0.0083779715,4.3607341406E-05,8.16242800,290.03560355,2,steel_rigid,210000.0,0.3000,227.06274153,0.5045565381,0.8240410625,0.6384583452,0.1755942904,0.5441618665,0.8056544543,0.8379147628
case418,cases_trunkfloor_lhs_500\case418\case418.key,2000447,3284646,-4049.16350000,272.30727500,511.47770000,-4049.52583618,271.11029320,494.02244443,36.89740906,121.89102242,1777.50316804,1782.05958165,1.00304492,0.0100304492,5.2208488031E-05,4.09808223,73.15850699,0,aluminum_rigid,70000.0,0.3300,241.43442657,0.4123451252,0.8066686675,0.0144365294,0.5060898379,0.2732054818,0.2032180750,0.0087696630
case419,cases_trunkfloor_lhs_500\case419\case419.key,2000447,3283306,-3772.98225000,-57.31768750,503.55207500,-3772.73806414,-59.72307467,486.21989436,-27.22299602,268.16395382,1932.27358069,1950.98287749,1.09208271,0.0109208271,5.6842905106E-05,7.94122146,95.79659412,2,steel_rigid,210000.0,0.3000,141.46606739,0.8145762614,0.4150995684,0.0632005073,0.6841654219,0.5294147639,0.2661016503,0.6918965510
case420,cases_trunkfloor_lhs_500\case420\case420.key,2000447,3295245,-4272.93775000,-350.74420000,636.42380000,-4272.01439217,-347.76081837,619.20471627,-101.92431807,-329.31884943,1900.71856063,1931.72734047,1.00815807,0.0100815807,5.2474627471E-05,10.27991982,252.80268240,0,aluminum_rigid,70000.0,0.3300,100.65246443,0.0864396887,0.0665314434,0.0576419100,0.5163161372,0.6853279880,0.7022296733,0.0992233798
case421,cases_trunkfloor_lhs_500\case421\case421.key,2000447,3295469,-4171.00350000,104.17961750,504.93530000,-4175.04332277,102.96691441,487.95121382,553.97688778,166.29677174,2329.01088628,2399.75763711,0.90895482,0.0090895482,4.7311098506E-05,13.94697260,16.70908397,0,aluminum_rigid,70000.0,0.3300,86.59512380,0.2348970123,0.6069459436,0.1927506819,0.3179096448,0.9297981736,0.0464141221,0.2790800486
case422,cases_trunkfloor_lhs_500\case422\case422.key,2000447,3290201,-3678.62725000,190.37697500,597.41195000,-3675.63263625,192.56511956,580.30948492,-535.94273267,-391.60982732,3060.80938696,3131.95577441,0.88773597,0.0088773597,4.6206657115E-05,12.23578456,216.15535374,2,steel_rigid,210000.0,0.3000,84.80713007,0.9519951444,0.7093417736,0.4041181763,0.2754719352,0.8157189704,0.6004315382,0.8572619065
case423,cases_trunkfloor_lhs_500\case423\case423.key,2000447,3295500,-4109.46450000,89.30365250,494.47132500,-4108.49301844,91.37983123,477.12209719,-108.98416150,-232.91291040,1946.29638052,1963.21052670,0.90643669,0.0090643669,4.7180029538E-05,7.52647345,244.92425652,2,steel_rigid,210000.0,0.3000,94.60090921,0.3245225821,0.5892744415,0.0667303273,0.3128733732,0.5017648966,0.6803451570,0.8227993470
case424,cases_trunkfloor_lhs_500\case424\case424.key,2000447,2947387,-3752.94275000,0.23260500,497.27082500,-3750.47112095,3.06433865,480.17923835,-314.13493735,-359.90290335,2172.27763174,2224.18546171,0.90329606,0.0090329606,4.7016559826E-05,12.40271694,228.88448856,1,titanium_rigid,110000.0,0.3400,150.71448821,0.8437618447,0.4834648889,0.1420673369,0.3065921163,0.8268477963,0.6357902460,0.6553227538
case425,cases_trunkfloor_lhs_500\case425\case425.key,2000447,3283869,-3862.00100000,232.42937500,507.29307500,-3860.95465439,230.76894532,489.90347655,-256.88602552,407.64846602,4269.28235019,4296.38679446,0.99828452,0.0099828452,5.1960709161E-05,6.43924249,122.21771805,0,aluminum_rigid,70000.0,0.3300,168.27909823,0.6849291078,0.7592967899,0.7402606144,0.4965690359,0.4292828324,0.3394936613,0.1422978342
case426,cases_trunkfloor_lhs_500\case426\case426.key,2000447,3283214,-3755.58625000,-106.29400000,500.09167500,-3759.28846840,-108.18592330,483.09272782,912.54525304,466.33273262,4190.00363232,4313.50617192,0.84778293,0.0084778293,4.4127101701E-05,13.74364905,27.06813310,1,titanium_rigid,110000.0,0.3400,164.66660940,0.8399118439,0.3569194767,0.7452025553,0.1955658675,0.9162432700,0.0751892586,0.6522942181
case427,cases_trunkfloor_lhs_500\case427\case427.key,2000447,2951179,-3951.89050000,378.64625000,607.81165000,-3952.11261413,381.10701600,590.48694810,59.99646736,-664.69102865,4679.67045182,4727.02118435,0.84049711,0.0084049711,4.3747874730E-05,8.11653009,275.15766584,1,titanium_rigid,110000.0,0.3400,135.78326305,0.5540137914,0.9329911897,0.8645741129,0.1809942259,0.5411020061,0.7643268495,0.4474801184
case428,cases_trunkfloor_lhs_500\case428\case428.key,2000447,3281169,-4052.67875000,-3.04681392,490.67132500,-4048.79607550,-5.04738436,473.72515857,-549.35430486,283.05797464,2397.68991201,2476.05106640,0.96830435,0.0096830435,5.0400241291E-05,14.45307693,152.73995128,2,steel_rigid,210000.0,0.3000,81.69135709,0.4072255054,0.4795691915,0.2147747081,0.4366086952,0.9635384618,0.4242776424,0.8600126206
case429,cases_trunkfloor_lhs_500\case429\case429.key,2000447,3285689,-4318.04475000,34.39611750,514.91450000,-4318.35613167,31.77565735,497.61460896,79.32969482,667.60610306,4407.43692279,4458.41803083,1.04787544,0.0104787544,5.4541916593E-05,8.67294479,83.22348419,0,aluminum_rigid,70000.0,0.3300,93.61368901,0.0207457292,0.5240485137,0.7870350252,0.5957508777,0.5781963192,0.2311763450,0.2161140874
case430,cases_trunkfloor_lhs_500\case430\case430.key,2000447,3281091,-4022.08825000,26.58831750,488.47765000,-4022.21020478,28.31175025,471.06314723,35.11217977,-496.19605186,5013.83504174,5038.45067583,1.13972990,0.0113972990,5.9322941366E-05,5.66593530,274.04765788,1,titanium_rigid,110000.0,0.3400,86.77774419,0.4517775942,0.5147734479,0.9544761051,0.7794598027,0.3777290202,0.7612434941,0.5956319087
case431,cases_trunkfloor_lhs_500\case431\case431.key,2000447,3283724,-3804.00025000,132.66545000,502.93800000,-3804.92273145,131.43746397,485.50552805,169.00994693,224.98214386,3193.84327014,3206.21523941,0.85427716,0.0085427716,4.4465126368E-05,5.03501143,53.08557746,1,titanium_rigid,110000.0,0.3400,159.09904233,0.7694015605,0.6407849214,0.4255550473,0.2085543273,0.3356674289,0.1474599374,0.5437075218
case432,cases_trunkfloor_lhs_500\case432\case432.key,2000447,3283405,-3702.61500000,-8.91412200,499.50677500,-3703.06605758,-10.70677701,482.10467929,81.71435572,324.76041923,3152.59315221,3170.32965938,1.01672879,0.0101672879,5.2920733779E-05,6.06348278,75.87673945,1,titanium_rigid,110000.0,0.3400,136.67824863,0.9170593189,0.4725992808,0.4151957678,0.5334575900,0.4042321855,0.2107687207,0.5189107616
case433,cases_trunkfloor_lhs_500\case433\case433.key,2000447,3290094,-3784.18250000,315.11047500,621.14725000,-3781.48043418,315.23991873,603.85759747,-548.35559951,-26.26923306,3508.75160765,3551.43939555,1.01340442,0.0101340442,5.2747700181E-05,8.89248674,182.74268447,1,titanium_rigid,110000.0,0.3400,81.49343539,0.7982641864,0.8575155765,0.5252127235,0.5268088446,0.5928324493,0.5076185680,0.5225910262
case434,cases_trunkfloor_lhs_500\case434\case434.key,2000447,2947051,-4123.70250000,-229.24582500,517.31730000,-4121.95814733,-230.78382722,499.97250877,-336.64590213,296.82194128,3347.40387869,3377.35791045,1.08721015,0.0108721015,5.6589288306E-05,7.63656821,138.59725602,1,titanium_rigid,110000.0,0.3400,155.80592566,0.3037863195,0.2108621667,0.4749597039,0.6744202999,0.5091045476,0.3849923778,0.5976023613
case435,cases_trunkfloor_lhs_500\case435\case435.key,2000447,3282007,-3831.98850000,-41.12524500,493.43792500,-3830.24234744,-41.64606290,476.03304925,-237.92658842,70.96540605,2371.54691139,2384.50831478,1.23972908,0.0123972908,6.4527898595E-05,5.97669568,163.39194808,1,titanium_rigid,110000.0,0.3400,80.98837686,0.7286393958,0.4343349445,0.1883485797,0.9794581593,0.3984463786,0.4538665225,0.5537729589
case436,cases_trunkfloor_lhs_500\case436\case436.key,2000447,3284911,-4150.56850000,265.58692500,515.19940000,-4153.28331518,267.18091542,497.98490108,356.21748927,-209.15135187,2258.75618937,2296.21747896,1.23342865,0.0123342865,6.4199961311E-05,10.36369665,329.58088343,0,aluminum_rigid,70000.0,0.3300,238.14899887,0.2646586028,0.7986854087,0.1628611989,0.9668573030,0.6909131103,0.9155024540,0.0904318663
case437,cases_trunkfloor_lhs_500\case437\case437.key,2000447,3291016,-4014.49900000,415.66595000,636.90235000,-4014.20187390,416.10345156,619.41034301,-74.43909236,-109.60739719,4382.27776996,4384.28026170,0.89316554,0.0089316554,4.6489266118E-05,1.73177064,235.81788939,2,steel_rigid,210000.0,0.3000,98.15136311,0.4628305989,0.9769677456,0.7656332847,0.2863310708,0.1154513763,0.6550496928,0.8800540744
case438,cases_trunkfloor_lhs_500\case438\case438.key,2000447,3283758,-3819.18175000,194.42895000,502.89240000,-3817.99506584,194.15099828,485.43489378,-171.79096188,40.23782754,2527.24514852,2533.39678259,1.11739482,0.0111739482,5.8160400317E-05,3.99364253,166.81750811,0,aluminum_rigid,70000.0,0.3300,148.93074465,0.7472911819,0.7141552082,0.2313289982,0.7347896376,0.2662428356,0.4633819670,0.1297856149
case439,cases_trunkfloor_lhs_500\case439\case439.key,2000447,3281743,-3886.16100000,-91.42926250,496.08157500,-3888.12568250,-87.41917364,479.16090096,313.74740644,-640.38590367,2702.12494707,2794.63964944,0.89872343,0.0089872343,4.6778554339E-05,14.78378114,296.10184634,2,steel_rigid,210000.0,0.3000,80.56282926,0.6497424170,0.3745776414,0.3067433531,0.2974468526,0.9855854091,0.8225051287,0.8598115816
case440,cases_trunkfloor_lhs_500\case440\case440.key,2000447,3285537,-4301.20050000,152.39312500,517.38222500,-4299.32408756,151.41152015,500.01082528,-255.07046393,133.43463199,2361.38435359,2378.86565572,1.11949170,0.0111949170,5.8269542954E-05,6.95033719,152.38465145,2,steel_rigid,210000.0,0.3000,109.36020140,0.0452777415,0.6642198817,0.1867196835,0.7389833988,0.4633558129,0.4232906985,0.7231826581
case441,cases_trunkfloor_lhs_500\case441\case441.key,2000447,3285004,-4190.07075000,193.94732500,509.57875000,-4189.76874856,193.84858027,492.08163468,-55.95150456,18.29433703,3241.67304786,3242.20748917,1.13230288,0.0113230288,5.8936364810E-05,1.04033499,161.89392506,1,titanium_rigid,110000.0,0.3400,176.66703495,0.2071274167,0.7135830748,0.4359451197,0.7646057564,0.0693556659,0.4497053474,0.5378415264
case442,cases_trunkfloor_lhs_500\case442\case442.key,2000447,3291568,-3699.37925000,396.20707500,626.92350000,-3702.51672824,396.62339499,609.71208205,542.77576991,-72.02230150,2977.53161223,3027.45557360,1.05461917,0.0105461917,5.4892927669E-05,10.41961999,352.44143249,2,steel_rigid,210000.0,0.3000,81.32367829,0.9217718742,0.9538520989,0.3739515527,0.6092383350,0.6946413326,0.9790039791,0.8263462036
