case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case379,cases_floorfrontdriver_lhs_100\case379\case379.key,2000394,3048426,-2214.69700000,253.43157500,313.52487500,-2214.83130294,253.74850594,296.02826054,27.43483723,-64.74131621,3574.13458537,3574.82616957,0.90296395,0.0090296395,4.6999273645E-05,1.12704096,292.96533073,0,aluminum_rigid,70000.0,0.3300,98.29198999,0.4774926786,0.0823895989,0.5319639068,0.3059279018,0.0751360640,0.8137925854,0.2945481612
case380,cases_floorfrontdriver_lhs_100\case380\case380.key,2000394,2827947,-2649.67000000,584.48552500,299.34742500,-2652.14573491,582.22256702,282.17186801,485.51760775,443.78981843,3368.30704323,3431.93372428,0.97131691,0.0097131691,5.0557045261E-05,11.04996956,42.42903016,2,steel_rigid,210000.0,0.3000,88.77331410,0.0707084050,0.9165756498,0.4907143917,0.4426338237,0.7366646375,0.1178584171,0.8436299478
case381,cases_floorfrontdriver_lhs_100\case381\case381.key,2000394,2921122,-2173.17275000,504.01827500,295.01107500,-2174.28460683,504.40143610,277.55063509,274.57796705,-94.62333105,4311.93294412,4321.70248274,1.11420108,0.0111420108,5.7994166122E-05,3.85326672,340.98534679,1,titanium_rigid,110000.0,0.3400,191.20441657,0.5163259208,0.7138151707,0.7475686276,0.7284021565,0.2568844479,0.9471815189,0.3611050624
case382,cases_floorfrontdriver_lhs_100\case382\case382.key,2000394,3046734,-2412.03425000,369.32427500,292.02405000,-2412.65117048,365.18987424,275.03063541,169.56298015,1136.35604504,4670.70574599,4809.94270558,1.11730397,0.0111730397,5.8155671847E-05,13.81968687,81.51314736,1,titanium_rigid,110000.0,0.3400,216.04472353,0.2929440057,0.3744147318,0.8885115053,0.7346079480,0.9213124577,0.2264254093,0.6305545366
case383,cases_floorfrontdriver_lhs_100\case383\case383.key,2000394,3046303,-2211.54075000,447.20097500,289.06625000,-2212.16996665,443.63364803,271.94526099,135.58768699,768.71077037,3689.34183921,3771.01358734,1.14277501,0.0114277501,5.9481439036E-05,11.94624615,79.99687448,0,aluminum_rigid,70000.0,0.3300,248.04080002,0.4804443856,0.5706475719,0.5885983624,0.7855500110,0.7964164102,0.2222135402,0.2444196705
case384,cases_floorfrontdriver_lhs_100\case384\case384.key,2000394,3048296,-2293.75075000,299.85557500,310.19072500,-2290.46647389,300.26303089,293.00650229,-667.50539398,-82.81246614,3492.56912276,3556.74857599,1.02910477,0.0102910477,5.3564903170E-05,10.90094815,187.07212846,2,steel_rigid,210000.0,0.3000,151.36524969,0.4035620616,0.1993682763,0.5267453526,0.5582095358,0.7267298766,0.5196448013,0.7577672457
case385,cases_floorfrontdriver_lhs_100\case385\case385.key,2000394,3047246,-1836.42450000,412.54232500,297.88312500,-1839.57495751,411.72136111,280.68863065,517.50990302,134.85563401,2824.45361800,2874.63750445,1.23852721,0.0123852721,6.4465341325E-05,10.72166099,14.60564016,2,steel_rigid,210000.0,0.3000,176.47342311,0.8312509673,0.4833150922,0.3298367554,0.9770544217,0.7147773995,0.0405712227,0.7121367795
case386,cases_floorfrontdriver_lhs_100\case386\case386.key,2000394,2829675,-2083.91625000,307.46637500,311.85692500,-2080.77807098,307.00727848,294.64672271,-789.45925567,115.49309289,4329.50236711,4402.40562848,1.24705605,0.0124705605,6.4909267659E-05,10.44160430,171.67701635,2,steel_rigid,210000.0,0.3000,146.38646299,0.5997980915,0.2185458853,0.7708656299,0.9941121098,0.6961069531,0.4768806010,0.7923785875
case387,cases_floorfrontdriver_lhs_100\case387\case387.key,2000394,3044874,-2451.13950000,587.25550000,292.13590000,-2450.60351502,585.56612303,274.72588203,-73.97570631,233.16484477,2402.90012680,2415.31928932,1.19549718,0.0119549718,6.2225628307E-05,5.81276513,107.60255873,0,aluminum_rigid,70000.0,0.3300,89.29585944,0.2563729985,0.9235554019,0.1972429460,0.8909943634,0.3875176753,0.2988959965,0.0247194005
case388,cases_floorfrontdriver_lhs_100\case388\case388.key,2000394,3048126,-1993.03325000,245.29310000,310.09902500,-1991.01246235,244.11598676,292.75599119,-205.90424063,119.93967203,1767.13481113,1783.12857696,0.95146015,0.0095146015,4.9523500949E-05,7.67974533,149.77910619,1,titanium_rigid,110000.0,0.3400,84.89017939,0.6847913558,0.0618823604,0.0147451220,0.4029203054,0.5119830221,0.4160530728,0.4741404125
case389,cases_floorfrontdriver_lhs_100\case389\case389.key,2000394,3049827,-1664.98300000,420.90650000,294.78485000,-1662.11861222,421.09697203,277.52191273,-814.62893962,-54.17004870,4909.56161494,4976.98201266,1.13200235,0.0113200235,5.8920722175E-05,9.44151601,183.80437331,2,steel_rigid,210000.0,0.3000,93.43796182,0.9915820822,0.5043910470,0.9367316223,0.7640046945,0.6294344007,0.5105677037,0.8296732375
case390,cases_floorfrontdriver_lhs_100\case390\case390.key,2000394,3046414,-1958.47475000,437.32872500,289.52010000,-1960.95017351,439.18022260,272.29528548,661.86900359,-495.04614711,4605.50317284,4679.08118553,0.82140984,0.0082140984,4.2754382342E-05,10.17424326,323.20528037,0,aluminum_rigid,70000.0,0.3300,202.05985235,0.7171102683,0.5457715864,0.8507350208,0.1428196865,0.6782828839,0.8977924455,0.1174938309
case391,cases_floorfrontdriver_lhs_100\case391\case391.key,2000394,3047967,-2150.31700000,249.26592500,314.65425000,-2147.37689363,251.91484267,297.60757849,-590.95911478,-532.43041124,3426.36783753,3517.48651401,1.17089287,0.0117089287,6.0944973812E-05,13.06974488,222.01758088,2,steel_rigid,210000.0,0.3000,88.00510441,0.5377004881,0.0718930405,0.5154113663,0.8417857373,0.8713163252,0.6167155024,0.7679962660
case392,cases_floorfrontdriver_lhs_100\case392\case392.key,2000394,3045416,-2143.59550000,551.68035000,292.11527500,-2143.05812984,554.12788796,274.79561013,-130.94787247,-596.42294138,4220.50470120,4264.44927314,1.13975705,0.0113975705,5.9324354326E-05,8.23251300,257.61688189,0,aluminum_rigid,70000.0,0.3300,143.62219051,0.5439863967,0.8339135357,0.7310410419,0.7795140952,0.5488342000,0.7156024497,0.1831471062
case393,cases_floorfrontdriver_lhs_100\case393\case393.key,2000394,3046329,-2172.71700000,447.38157500,289.13587500,-2174.03260815,447.49550956,271.68576915,339.11666029,-29.36824857,4498.01229683,4510.87322209,1.09618226,0.0109618226,5.7056286730E-05,4.32759555,355.05040872,0,aluminum_rigid,70000.0,0.3300,247.83877475,0.5167521356,0.5711026457,0.8021775417,0.6923645237,0.2885063698,0.9862511353,0.3025514723
case394,cases_floorfrontdriver_lhs_100\case394\case394.key,2000394,2723480,-2646.66900000,518.39277500,298.16492500,-2646.48463406,518.86117089,280.67216608,-21.05539401,-53.49285128,1997.74928883,1998.57625218,1.07036750,0.0107036750,5.5712628564E-05,1.64829665,248.51483748,2,steel_rigid,210000.0,0.3000,88.17736693,0.0735149231,0.7500358755,0.0769395376,0.6407350072,0.1098864434,0.6903189930,0.7496184110
case395,cases_floorfrontdriver_lhs_100\case395\case395.key,2000394,3049014,-2566.42925000,280.35515000,316.59645000,-2568.79843864,283.14184270,299.48296733,343.67735699,-404.24099821,2482.50240320,2538.57107292,0.87439474,0.0087439474,4.5512246466E-05,12.06439905,310.37050244,1,titanium_rigid,110000.0,0.3400,138.88238929,0.1485546806,0.1502313229,0.2328226878,0.2487894896,0.8042932703,0.8621402846,0.5469300333
case396,cases_floorfrontdriver_lhs_100\case396\case396.key,2000394,3047476,-1718.25425000,320.77457500,301.21222500,-1718.70734079,320.43400753,283.72140677,130.31119325,97.94892022,5030.44738866,5033.08811051,1.19880313,0.0119880313,6.2397702880E-05,1.85609706,36.93049788,0,aluminum_rigid,70000.0,0.3300,82.25785035,0.9417631125,0.2520797392,0.9529280652,0.8976062586,0.1237398041,0.1025847163,0.1630293697
case397,cases_floorfrontdriver_lhs_100\case397\case397.key,2000394,3045103,-2291.02500000,547.61962500,293.60235000,-2288.04008667,549.22491237,276.43367664,-494.57766880,-265.98403269,2844.71993018,2899.61826061,1.05421564,0.0105421564,5.4871923885E-05,11.16694515,208.27137845,0,aluminum_rigid,70000.0,0.3300,147.81174393,0.4061111675,0.8236813661,0.3370480819,0.6084312732,0.7444630098,0.5785316068,0.3276880454
case398,cases_floorfrontdriver_lhs_100\case398\case398.key,2000394,2793556,-1673.49975000,428.25957500,290.67095000,-1672.93801089,430.36724089,273.30741944,-116.29282833,-436.33498886,3594.64749451,3622.89978528,0.98521186,0.0098521186,5.1280277566E-05,7.16009750,255.07632718,1,titanium_rigid,110000.0,0.3400,102.01243150,0.9836172661,0.5229192434,0.5458415708,0.4704237297,0.4773398331,0.7085453533,0.6539642344
case399,cases_floorfrontdriver_lhs_100\case399\case399.key,2000394,3047758,-1927.26750000,250.12147500,308.16420000,-1924.27034653,252.65049452,291.10925552,-307.70277417,-259.64180030,1750.94595156,1796.63757808,0.80724859,0.0080724859,4.2017288943E-05,12.94942328,220.15791225,1,titanium_rigid,110000.0,0.3400,80.32357161,0.7462951109,0.0740488459,0.0186448365,0.1144971736,0.8632948855,0.6115497562,0.3445903405
case400,cases_floorfrontdriver_lhs_100\case400\case400.key,2000394,3048902,-2644.78475000,309.86365000,318.79947500,-2648.71761270,310.54119849,301.76059244,693.46493251,-119.46924084,3004.39360871,3085.70048258,1.20351814,0.0120351814,6.2643119009E-05,13.18204048,350.22510965,2,steel_rigid,210000.0,0.3000,137.28592578,0.0752770630,0.2245865121,0.3907654174,0.9070362732,0.8788026984,0.9728475268,0.8602498072
case401,cases_floorfrontdriver_lhs_100\case401\case401.key,2000394,3047947,-2153.64875000,320.35425000,312.68797500,-2151.44288553,317.37864412,295.58446859,-422.47762096,569.90214616,3275.74463916,3351.68297090,0.85318732,0.0085318732,4.4408399950E-05,12.21968732,126.55013457,2,steel_rigid,210000.0,0.3000,159.02646963,0.5345846545,0.2510206090,0.4675479839,0.2063746378,0.8146458215,0.3515281516,0.9495363054
case402,cases_floorfrontdriver_lhs_100\case402\case402.key,2000394,3046524,-2582.71150000,397.17612500,302.89422500,-2584.13663474,400.93205037,285.86155006,323.43924724,-852.42022438,3865.62435258,3971.68538795,0.99887755,0.0099887755,5.1991576611E-05,13.27086921,290.77856759,1,titanium_rigid,110000.0,0.3400,145.99594035,0.1333276131,0.4445955128,0.6465273485,0.4977551051,0.8847246140,0.8077182433,0.4936241068
case403,cases_floorfrontdriver_lhs_100\case403\case403.key,2000394,2793596,-1761.53525000,350.91650000,289.09932500,-1763.69643655,347.12968748,272.15118871,272.92145607,478.21063200,2140.26412159,2209.95521220,1.09687419,0.0109687419,5.7092301832E-05,14.42721398,60.28599633,0,aluminum_rigid,70000.0,0.3300,131.05205106,0.9012869676,0.3280310257,0.1379594158,0.6937483893,0.9618142651,0.1674611009,0.0747426154
case404,cases_floorfrontdriver_lhs_100\case404\case404.key,2000394,3045676,-1925.81750000,545.28685000,291.52105000,-1926.76491430,547.36752067,274.17102937,236.95516836,-520.39078536,4339.36566058,4376.87658696,1.06617870,0.0106617870,5.5494601325E-05,7.50663036,294.48171141,1,titanium_rigid,110000.0,0.3400,93.23130782,0.7476511426,0.8178032657,0.7634960270,0.6323573996,0.5004420238,0.8180047539,0.6451597052
case405,cases_floorfrontdriver_lhs_100\case405\case405.key,2000394,3048621,-2344.11550000,239.96270000,310.46320000,-2346.19879615,241.79184353,293.18419218,310.81269040,-272.89496167,2577.90277038,2610.87320300,1.14651180,0.0114651180,5.9675939397E-05,9.11517795,318.71671956,0,aluminum_rigid,70000.0,0.3300,98.33477376,0.3564612341,0.0484508779,0.2536945247,0.7930236079,0.6076785301,0.8853242210,0.2869834101
case406,cases_floorfrontdriver_lhs_100\case406\case406.key,2000394,3044456,-2646.46025000,561.16595000,298.43152500,-2645.18696551,562.76322612,281.05114941,-309.43090975,-388.16667049,4223.74218675,4252.81305868,0.79839858,0.0079839858,4.1556646343E-05,6.70310797,231.43955182,0,aluminum_rigid,70000.0,0.3300,82.14755032,0.0737101449,0.8578152448,0.7276819545,0.0967971697,0.4468738648,0.6428876439,0.0819545814
case407,cases_floorfrontdriver_lhs_100\case407\case407.key,2000394,3045011,-2371.48525000,522.24205000,290.27842500,-2371.56711976,523.68871508,272.83851510,20.71846021,-366.10187730,4413.44982389,4428.65658943,0.82836943,0.0082836943,4.3116628915E-05,4.74946183,273.23903143,1,titanium_rigid,110000.0,0.3400,166.74224307,0.3308651997,0.7597352357,0.7784436331,0.1567388632,0.3166307885,0.7589973095,0.5139600465
case408,cases_floorfrontdriver_lhs_100\case408\case408.key,2000394,3046516,-2551.44250000,425.83380000,298.79237500,-2548.70605564,423.18877609,281.71122396,-296.57905963,286.67080298,1851.27524530,1896.67058863,0.96814435,0.0096814435,5.0391913168E-05,12.56080179,135.97324787,2,steel_rigid,210000.0,0.3000,113.62084090,0.1625702039,0.5168068026,0.0475218927,0.4362886904,0.8373867862,0.3777034663,0.6807733594
case409,cases_floorfrontdriver_lhs_100\case409\case409.key,2000394,3047755,-1916.90900000,261.68172500,307.86307500,-1915.56303071,261.61778864,290.41502987,-216.55071626,10.28661244,2807.18637853,2815.54530969,1.19038404,0.0119038404,6.1959489396E-05,4.41610356,177.28037484,1,titanium_rigid,110000.0,0.3400,90.84255398,0.7559823211,0.1031782349,0.3127783002,0.8807680844,0.2944069038,0.4924454857,0.3560514483
case410,cases_floorfrontdriver_lhs_100\case410\case410.key,2000394,3045042,-2329.11575000,512.11882500,289.39600000,-2328.27351884,514.02282666,272.02028636,-176.92307208,-399.96362146,3650.02483535,3676.13301862,1.22724677,0.0122724677,6.3878194448E-05,6.83262705,246.13789757,1,titanium_rigid,110000.0,0.3400,183.15624735,0.3704889149,0.7342268463,0.5612086887,0.9544935427,0.4555084698,0.6837163821,0.5085959164
case411,cases_floorfrontdriver_lhs_100\case411\case411.key,2000394,3047725,-1972.10300000,245.90110000,309.46665000,-1969.42506383,243.26271906,292.37520173,-344.33270905,339.24664231,2197.64187833,2250.17402088,0.75240170,0.0075240170,3.9162508482E-05,12.40482629,135.42629255,1,titanium_rigid,110000.0,0.3400,83.62185232,0.7043652065,0.0634143920,0.1495695912,0.0048033999,0.8269884193,0.3761841460,0.3697676694
case412,cases_floorfrontdriver_lhs_100\case412\case412.key,2000394,3050007,-1706.57575000,363.37627500,288.72117500,-1706.92438078,363.15821780,271.22600688,38.41301109,24.02608707,1927.66134559,1928.19373392,1.02781853,0.0102781853,5.3497954347E-05,1.34643861,32.02463769,2,steel_rigid,210000.0,0.3000,86.08889343,0.9526847792,0.3594270277,0.0566218452,0.5556370546,0.0897625740,0.0889573269,0.8962773141
case413,cases_floorfrontdriver_lhs_100\case413\case413.key,2000394,3046297,-2239.37450000,469.72922500,289.06717500,-2239.78208161,471.05115091,271.62193527,83.38892937,-270.45868445,3569.19894987,3580.40259709,0.82267161,0.0082267161,4.2820057416E-05,4.53382470,287.13579119,1,titanium_rigid,110000.0,0.3400,225.62754992,0.4544144211,0.6274140050,0.5335736835,0.1453432244,0.3022549801,0.7975994200,0.3737501891
case414,cases_floorfrontdriver_lhs_100\case414\case414.key,2000394,3047030,-2050.41975000,370.24120000,289.04742500,-2053.32430695,370.25882594,271.79015876,410.60094287,-2.49168038,2439.56304043,2473.87695147,1.20934299,0.0120934299,6.2946302694E-05,9.55403802,359.65231201,2,steel_rigid,210000.0,0.3000,208.06607311,0.6311238277,0.3767251892,0.2141470949,0.9186859825,0.6369358678,0.9990342000,0.7093485854
case415,cases_floorfrontdriver_lhs_100\case415\case415.key,2000394,3045108,-2259.40075000,561.30555000,286.30357500,-2256.87892742,559.48409618,269.08228826,-593.35658266,428.56766519,4051.97570739,4117.55381399,0.78202306,0.0078202306,4.0704300471E-05,10.23942369,144.16029380,2,steel_rigid,210000.0,0.3000,134.13327738,0.4356859861,0.8581670073,0.6886359557,0.0640461276,0.6826282459,0.4004452605,0.8851505798
case416,cases_floorfrontdriver_lhs_100\case416\case416.key,2000394,3045800,-1820.67975000,505.66997500,296.74882500,-1819.91224813,504.81036650,279.28680868,-100.52084561,112.58418602,2287.02588934,2292.00066707,1.01226433,0.0101226433,5.2688358557E-05,3.77568440,131.76008759,2,steel_rigid,210000.0,0.3000,106.64956912,0.8459753679,0.7179771060,0.1616439095,0.5245286669,0.2517122932,0.3660002433,0.9580809853
case417,cases_floorfrontdriver_lhs_100\case417\case417.key,2000394,3045843,-1773.21100000,483.06547500,292.18300000,-1772.52036389,483.47048580,274.70132422,-79.51230590,-46.62852486,2012.64941048,2014.75906144,0.83993203,0.0083993203,4.3718462203E-05,2.62222092,210.38870484,1,titanium_rigid,110000.0,0.3400,81.76680261,0.8903678727,0.6610185390,0.0816111144,0.1798640616,0.1748147279,0.5844130690,0.5731489291
case418,cases_floorfrontdriver_lhs_100\case418\case418.key,2000394,3047471,-1736.34200000,310.28960000,302.18162500,-1736.85611431,313.39970173,284.96788184,148.81165232,-900.22660410,4982.56035109,5065.41809715,0.93584875,0.0093584875,4.8710927337E-05,10.37744216,279.38637734,2,steel_rigid,210000.0,0.3000,99.84727348,0.9248475516,0.2256598162,0.9622609328,0.3716974961,0.6918294770,0.7760732704,0.9058813176
case419,cases_floorfrontdriver_lhs_100\case419\case419.key,2000394,3045787,-1849.35050000,518.13532500,297.24580000,-1850.58046129,519.37209055,279.83294250,151.71586130,-152.55516798,2147.87790737,2158.62694480,1.10825704,0.0110825704,5.7684778839E-05,5.72023673,314.84195469,1,titanium_rigid,110000.0,0.3400,96.25980006,0.8191626457,0.7493871559,0.1231422144,0.7165140764,0.3813491154,0.8745609853,0.4880359730
case420,cases_floorfrontdriver_lhs_100\case420\case420.key,2000394,3045714,-1886.66625000,538.07647500,292.94432500,-1886.34500005,537.27835794,275.46548615,-51.39079579,127.67588301,2796.11386675,2799.49904462,0.96332145,0.0096332145,5.0140881689E-05,2.81794159,111.92526907,2,steel_rigid,210000.0,0.3000,81.71620004,0.7842651687,0.7996346432,0.3081461403,0.4266429083,0.1878627729,0.3109035252,0.7716843782
case421,cases_floorfrontdriver_lhs_100\case421\case421.key,2000394,3046299,-2258.46275000,469.75860000,289.07130000,-2257.77891094,468.54393376,271.62690405,-125.70478307,223.28259076,3206.66681095,3216.88806834,1.02637666,0.0102637666,5.3422905182E-05,4.56863937,119.37886507,0,aluminum_rigid,70000.0,0.3300,225.63854486,0.4365631983,0.6274880238,0.4286360291,0.5527533211,0.3045759579,0.3316079585,0.3120472296
case422,cases_floorfrontdriver_lhs_100\case422\case422.key,2000394,3046475,-1823.95450000,471.47515000,289.38072500,-1821.57451355,474.09177490,272.24191119,-402.68226341,-442.72035208,2899.80489107,2960.91585860,1.21628066,0.0121628066,6.3307408263E-05,11.66095119,227.71148994,0,aluminum_rigid,70000.0,0.3300,127.74594248,0.8429128404,0.6318133673,0.3547431825,0.9325613165,0.7773967461,0.6325319165,0.1754638157
case423,cases_floorfrontdriver_lhs_100\case423\case423.key,2000394,3046598,-2658.49525000,345.90232500,300.43007500,-2659.81843365,345.69586503,282.98139140,339.90141400,53.03574870,4482.24419492,4495.42642969,0.97834896,0.0097834896,5.0923063145E-05,4.38887172,8.86850729,1,titanium_rigid,110000.0,0.3400,147.04193612,0.0624550814,0.3153963634,0.7977184347,0.4566979114,0.2925914478,0.0246347425,0.3501424588
case424,cases_floorfrontdriver_lhs_100\case424\case424.key,2000394,3049293,-2712.07750000,301.13995000,321.58260000,-2712.55651295,300.26714162,304.11094432,133.53434454,243.31262055,4870.57000664,4878.47154773,0.88854950,0.0088854950,4.6249001632E-05,3.26144665,61.24122753,2,steel_rigid,210000.0,0.3000,92.55783167,0.0123452663,0.2026046301,0.9082940873,0.2770990060,0.2174297768,0.1701145209,0.9785638894
case425,cases_floorfrontdriver_lhs_100\case425\case425.key,2000394,3048929,-2555.11800000,290.74060000,315.99412500,-2551.91974866,293.05423716,298.94512880,-494.47331243,-357.70541724,2635.90091377,2705.62943683,0.89032363,0.0089032363,4.6341344753E-05,13.03604501,215.88223757,2,steel_rigid,210000.0,0.3000,148.57597318,0.1591328972,0.1764004640,0.2810483060,0.2806472527,0.8690696670,0.5996728821,0.9262668037
case426,cases_floorfrontdriver_lhs_100\case426\case426.key,2000394,3047130,-2081.81925000,412.41485000,298.12997500,-2080.68685005,413.25711997,280.68697492,-330.67704172,-245.95492274,5093.60641682,5110.25121294,0.95817367,0.0095817367,4.9872939377E-05,4.62565987,216.64157375,2,steel_rigid,210000.0,0.3000,251.35350982,0.6017591940,0.4829938821,0.9752031445,0.4163473344,0.3083773247,0.6017821493,0.8586422500
case427,cases_floorfrontdriver_lhs_100\case427\case427.key,2000394,3048782,-2450.58600000,335.71097500,298.65217500,-2454.64830857,335.35310386,281.63396189,1127.69911351,99.34522616,4724.26539724,4858.00970647,1.21389368,0.0121389368,6.3183166263E-05,13.47558206,5.03450368,2,steel_rigid,210000.0,0.3000,196.69422897,0.2568906286,0.2897163134,0.9023872597,0.9277873684,0.8983721375,0.0139847325,0.8012094016
case428,cases_floorfrontdriver_lhs_100\case428\case428.key,2000394,3045600,-1990.73625000,524.46497500,288.99302500,-1990.06057702,526.37154202,271.61031899,-155.89091145,-439.88213324,4010.52872631,4037.59073359,1.16983892,0.0116983892,6.0890115727E-05,6.63742087,250.48605717,1,titanium_rigid,110000.0,0.3400,155.01104452,0.6869394971,0.7653365373,0.6655525919,0.8396778377,0.4424947248,0.6957946032,0.5545589301
case429,cases_floorfrontdriver_lhs_100\case429\case429.key,2000394,3045766,-1942.60350000,489.95107500,291.60247500,-1943.19714770,487.02102513,274.35972608,97.66746167,482.05448107,2836.79280080,2879.11598420,0.86672589,0.0086672589,4.5113082403E-05,9.83627508,78.54653189,0,aluminum_rigid,70000.0,0.3300,148.29959581,0.7319529709,0.6783687971,0.3311295818,0.2334517734,0.6557516720,0.2181848108,0.2357947251
case430,cases_floorfrontdriver_lhs_100\case430\case430.key,2000394,3047025,-1980.20500000,349.02690000,289.81447500,-1978.57435040,350.67457994,272.46869359,-205.16566100,-207.30839092,2182.41779869,2201.82132914,1.19684561,0.0119684561,6.2295813842E-05,7.61213396,225.29763879,1,titanium_rigid,110000.0,0.3400,186.49203586,0.6967882622,0.3232696327,0.1356113649,0.8936912139,0.5074755973,0.6258267744,0.4038797087
case431,cases_floorfrontdriver_lhs_100\case431\case431.key,2000394,2406869,-2343.27300000,356.84760000,290.02945000,-2342.01651616,358.61088537,272.66390731,-309.65063849,-434.54792272,4279.60251027,4312.73846424,1.00962252,0.0100962252,5.2550852209E-05,7.10704831,234.52704574,0,aluminum_rigid,70000.0,0.3300,214.03283310,0.3572491353,0.3429761453,0.7449809371,0.5192450416,0.4738032209,0.6514640159,0.2028843862
case432,cases_floorfrontdriver_lhs_100\case432\case432.key,2000394,3045550,-2110.77000000,484.10855000,289.12427500,-2107.85685008,485.78009068,271.94959860,-643.28255109,-369.11006360,3792.51667264,3864.35471868,1.22336361,0.0122336361,6.3676075656E-05,11.06500183,209.84683775,1,titanium_rigid,110000.0,0.3400,211.32104557,0.5746846174,0.6636468677,0.6155436387,0.9467272106,0.7376667886,0.5829078826,0.5960463782
case433,cases_floorfrontdriver_lhs_100\case433\case433.key,2000394,3045205,-2212.64175000,519.35650000,297.44445000,-2214.81903467,519.84680797,280.08734686,355.09957422,-79.96572643,2830.81951216,2854.12496844,0.83691834,0.0083691834,4.3561599559E-05,7.32699520,347.30912425,0,aluminum_rigid,70000.0,0.3300,175.87922727,0.4794147367,0.7524642590,0.3239152936,0.1738366785,0.4884663463,0.9647475674,0.2250000838
case434,cases_floorfrontdriver_lhs_100\case434\case434.key,2000394,3045401,-2108.43625000,570.93672500,284.21117500,-2109.42870057,570.27806470,266.75175896,221.24419923,146.83327752,3892.17823305,3901.22550039,0.85156989,0.0085156989,4.4324212959E-05,3.90283132,33.57106150,2,steel_rigid,210000.0,0.3000,124.50132096,0.5768671271,0.8824355347,0.6261873215,0.2031397871,0.2601887544,0.0932529486,0.7959259666
case435,cases_floorfrontdriver_lhs_100\case435\case435.key,2000394,3046356,-2070.54300000,448.08937500,289.00457500,-2068.26795095,451.38779845,271.96947727,-369.91720045,-536.31528044,2769.86364869,2845.45557821,0.77389337,0.0077389337,4.0281150100E-05,13.23626971,235.40448297,1,titanium_rigid,110000.0,0.3400,247.10761225,0.6123046788,0.5728861523,0.3214126550,0.0477867474,0.8824179805,0.6539013416,0.5283493125
case436,cases_floorfrontdriver_lhs_100\case436\case436.key,2000394,3045839,-1813.11775000,483.31077500,292.27192500,-1816.92749356,484.91075912,275.26675212,1036.87624841,-435.45858397,4628.20124166,4762.87552495,0.79057776,0.0079057776,4.1149572483E-05,13.65758884,337.21897716,1,titanium_rigid,110000.0,0.3400,111.99113866,0.8530473073,0.6616366432,0.8749243743,0.0811555229,0.9105059225,0.9367193810,0.3419618309
case437,cases_floorfrontdriver_lhs_100\case437\case437.key,2000394,2816632,-2666.02025000,257.41205000,320.73857500,-2665.99931723,257.43701440,303.23860533,-6.15142210,-7.33618034,5142.63979764,5142.64870936,0.97444954,0.0097444954,5.0720098723E-05,0.10666572,230.02000710,1,titanium_rigid,110000.0,0.3400,87.77457818,0.0554177443,0.0924195554,0.9845555005,0.4488990864,0.0071110477,0.6389444642,0.5425714259
case438,cases_floorfrontdriver_lhs_100\case438\case438.key,2000394,3044915,-2362.21425000,584.55657500,289.82360000,-2362.78093008,584.72285095,272.33356781,128.96749570,-37.84179799,3980.45695271,3982.72546995,0.77937051,0.0077937051,4.0566235079E-05,1.93392266,343.64719277,1,titanium_rigid,110000.0,0.3400,110.95016539,0.3395353861,0.9167546808,0.6497143471,0.0587410213,0.1289281776,0.9545755355,0.5767188699
case439,cases_floorfrontdriver_lhs_100\case439\case439.key,2000394,3046204,-2498.61050000,469.65015000,294.18807500,-2497.49038455,466.78554959,276.96049810,-302.95215903,774.77449180,4659.45864753,4733.13959353,1.21890523,0.0121890523,6.3444017267E-05,10.12291464,111.35648189,1,titanium_rigid,110000.0,0.3400,84.36571357,0.2119783895,0.6272147527,0.8663403463,0.9378104617,0.6748609761,0.3093235608,0.3876153035
case440,cases_floorfrontdriver_lhs_100\case440\case440.key,2000394,3047720,-1950.31800000,269.29155000,308.71350000,-1952.12194759,268.52655862,291.32354424,297.76907665,126.27350110,2870.47755512,2888.64203641,1.10424821,0.0110424821,5.7476119193E-05,6.42880287,22.98011055,1,titanium_rigid,110000.0,0.3400,102.81754976,0.7247384145,0.1223533870,0.3338795175,0.7084964147,0.4285868580,0.0638336404,0.4777004209
case441,cases_floorfrontdriver_lhs_100\case441\case441.key,2000394,3044938,-2450.97725000,540.47635000,292.36215000,-2451.45570311,540.19538491,274.87094818,102.85541125,60.40044340,3760.16940742,3762.06079452,1.23087520,0.0123087520,6.4067054012E-05,1.81690882,30.42300746,0,aluminum_rigid,70000.0,0.3300,85.47753437,0.2565247338,0.8056818215,0.5860139126,0.9617503943,0.1211272549,0.0845083541,0.0640497672
case442,cases_floorfrontdriver_lhs_100\case442\case442.key,2000394,3045279,-2319.41175000,522.79645000,290.92435000,-2320.28134678,522.10453440,273.45966981,154.23453799,122.72042054,3097.59298216,3103.85741899,1.06273344,0.0106273344,5.5315275482E-05,3.64083365,38.50835591,1,titanium_rigid,110000.0,0.3400,172.38533679,0.3795640405,0.7611322066,0.3960068760,0.6254668773,0.2427222436,0.1069676553,0.6161165091
